customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_bins,monthly_charges_bins
9309-BZGNT,Male,Yes,Yes,No,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(28.3, 38.35]"
5577-OTWWW,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1,"(14.4, 21.6]","(18.148999999999997, 28.3]"
2887-JPYLU,Female,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,"(36.0, 43.2]","(38.35, 48.4]"
6158-DWPZT,Male,No,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),1,"(7.2, 14.4]","(18.148999999999997, 28.3]"
9053-JZFKV,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1,"(64.8, 72.0]","(108.7, 118.75]"
1452-XRSJV,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,"(36.0, 43.2]","(48.4, 58.45]"
6051-PTVNS,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
3796-ENZGF,Male,No,Yes,No,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,0,"(57.6, 64.8]","(58.45, 68.5]"
7435-ZNUYY,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
7706-YLMQA,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4177-JPDFU,Male,No,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,0,"(7.2, 14.4]","(28.3, 38.35]"
6061-PQHMK,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
3243-ZHOHY,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
6897-UUBNU,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,0,"(28.8, 36.0]","(88.6, 98.65]"
6169-PPETC,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(28.8, 36.0]","(18.148999999999997, 28.3]"
9028-LIHRP,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
0637-YLETY,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1,"(14.4, 21.6]","(88.6, 98.65]"
6350-XFYGW,Male,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(-0.073, 7.2]","(88.6, 98.65]"
7625-XCQRH,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(68.5, 78.55]"
8917-FAEMR,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(36.0, 43.2]","(18.148999999999997, 28.3]"
3682-YEUWS,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
4526-RMTLL,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),0,"(7.2, 14.4]","(68.5, 78.55]"
0379-DJQHR,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
0423-UDIJQ,Male,Yes,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0,"(7.2, 14.4]","(48.4, 58.45]"
8621-MNIHH,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,"(28.8, 36.0]","(88.6, 98.65]"
5564-NEMQO,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,"(-0.073, 7.2]","(68.5, 78.55]"
4429-WYGFR,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0,"(21.6, 28.8]","(48.4, 58.45]"
0112-QWPNC,Male,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,1,"(43.2, 50.4]","(78.55, 88.6]"
5876-HZVZM,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),1,"(-0.073, 7.2]","(48.4, 58.45]"
2722-JMONI,Female,Yes,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(48.4, 58.45]"
7721-JXEAW,Male,No,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1,"(57.6, 64.8]","(38.35, 48.4]"
2682-KEVRP,Female,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
1099-BTKWT,Female,No,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,"(64.8, 72.0]","(48.4, 58.45]"
9063-ZGTUY,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,"(57.6, 64.8]","(18.148999999999997, 28.3]"
6923-AQONU,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
1722-LDZJS,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
2616-FLVQC,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
1919-RTPQD,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,"(-0.073, 7.2]","(38.35, 48.4]"
6332-FBZRI,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(68.5, 78.55]"
9880-TDQAC,Female,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(58.45, 68.5]"
5570-PTWEH,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(68.5, 78.55]"
6407-UTSLV,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,"(-0.073, 7.2]","(78.55, 88.6]"
4749-VFKVB,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(48.4, 58.45]"
2302-ANTDP,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1,"(43.2, 50.4]","(108.7, 118.75]"
5656-JAMLX,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
1984-FCOWB,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1,"(64.8, 72.0]","(108.7, 118.75]"
1837-YQUCE,Female,No,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
5816-JMLGY,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
8780-IHCRN,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
0988-JRWWP,Female,No,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,"(-0.073, 7.2]","(48.4, 58.45]"
3721-CNZHX,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
3707-GNWHM,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(68.5, 78.55]"
8267-ZNYVZ,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1,"(28.8, 36.0]","(98.65, 108.7]"
0303-WMMRN,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
9705-ZJBCG,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),0,"(7.2, 14.4]","(48.4, 58.45]"
0570-BFQHT,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,0,"(7.2, 14.4]","(78.55, 88.6]"
0265-PSUAE,Female,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0,"(14.4, 21.6]","(98.65, 108.7]"
7410-OIEDU,Male,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0,"(7.2, 14.4]","(78.55, 88.6]"
0402-CQAJN,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,"(36.0, 43.2]","(98.65, 108.7]"
9479-HYNYL,Female,No,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
8443-ZRDBZ,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
4132-KALRO,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0,"(-0.073, 7.2]","(98.65, 108.7]"
1229-RCALF,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0,"(57.6, 64.8]","(108.7, 118.75]"
6927-WTFIV,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,"(14.4, 21.6]","(68.5, 78.55]"
6496-JDSSB,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(78.55, 88.6]"
1421-HCERK,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(98.65, 108.7]"
9388-ZEYVT,Male,No,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,0,"(36.0, 43.2]","(38.35, 48.4]"
2888-ADFAO,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
3205-MXZRA,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),0,"(21.6, 28.8]","(58.45, 68.5]"
3023-GFLBR,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),1,"(28.8, 36.0]","(78.55, 88.6]"
3645-DEYGF,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4385-GZQXV,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(14.4, 21.6]","(88.6, 98.65]"
9405-GPBBG,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(57.6, 64.8]","(108.7, 118.75]"
2931-SVLTV,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,"(36.0, 43.2]","(108.7, 118.75]"
9812-GHVRI,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0,"(36.0, 43.2]","(78.55, 88.6]"
0093-EXYQL,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(36.0, 43.2]","(88.6, 98.65]"
6064-ZATLR,Female,No,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),0,"(21.6, 28.8]","(48.4, 58.45]"
4365-MSDYN,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
0925-VYDLG,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
6370-ZVHDV,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
9837-FWLCH,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
0040-HALCW,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
9553-DLCLU,Female,No,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,"(7.2, 14.4]","(88.6, 98.65]"
8626-PTQGE,Male,No,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(58.45, 68.5]"
5842-POCOP,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(88.6, 98.65]"
5201-CBWYG,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
6510-UPNKS,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
6050-IJRHS,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,"(64.8, 72.0]","(98.65, 108.7]"
0407-BDJKB,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1,"(57.6, 64.8]","(88.6, 98.65]"
8229-TNIQA,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(38.35, 48.4]"
4706-DGAHW,Male,Yes,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,"(-0.073, 7.2]","(38.35, 48.4]"
5949-XIKAE,Female,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(78.55, 88.6]"
1679-JRFBR,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
4531-AUZNK,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,0,"(50.4, 57.6]","(88.6, 98.65]"
1735-XMJVH,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
9135-HSWOC,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
3125-RAHBV,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
2662-NNTDK,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
5930-GBIWP,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
9835-ZIITK,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1,"(64.8, 72.0]","(108.7, 118.75]"
2573-GYRUU,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0,"(43.2, 50.4]","(88.6, 98.65]"
1455-UGQVH,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(88.6, 98.65]"
8317-BVKSO,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
7284-BUYEC,Female,No,No,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,"(-0.073, 7.2]","(48.4, 58.45]"
3675-YDUPJ,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
8450-LUGUK,Female,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(36.0, 43.2]","(18.148999999999997, 28.3]"
6502-KUGLL,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0,"(7.2, 14.4]","(58.45, 68.5]"
0308-GIQJT,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
6248-BSHKG,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
9283-LZQOH,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,"(7.2, 14.4]","(68.5, 78.55]"
4662-EKDPQ,Male,No,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1,"(-0.073, 7.2]","(58.45, 68.5]"
3348-CFRNX,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,1,"(21.6, 28.8]","(88.6, 98.65]"
0655-YDGFJ,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0,"(28.8, 36.0]","(48.4, 58.45]"
8901-UPRHR,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
2988-PLAHS,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
3859-CVCET,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,"(-0.073, 7.2]","(38.35, 48.4]"
9912-GVSEQ,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,"(21.6, 28.8]","(88.6, 98.65]"
7163-OCEQI,Male,No,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0,"(21.6, 28.8]","(78.55, 88.6]"
6999-CHVCF,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
1373-ORVIZ,Female,No,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(58.45, 68.5]"
4143-HHPMK,Male,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,"(50.4, 57.6]","(78.55, 88.6]"
4201-JMNGR,Female,Yes,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(48.4, 58.45]"
4324-AHJKS,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),0,"(-0.073, 7.2]","(48.4, 58.45]"
4090-KPJIP,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
0320-JDNQG,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(21.6, 28.8]","(98.65, 108.7]"
3911-RSNHI,Female,No,Yes,No,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(58.45, 68.5]"
7868-TMWMZ,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(57.6, 64.8]","(108.7, 118.75]"
6458-CYIDZ,Female,Yes,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,"(-0.073, 7.2]","(78.55, 88.6]"
9389-ACWBI,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,"(-0.073, 7.2]","(68.5, 78.55]"
5242-UOWHD,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
3126-WQMGH,Female,No,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,"(43.2, 50.4]","(48.4, 58.45]"
3945-GFWQL,Female,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(38.35, 48.4]"
9102-OXKFY,Male,No,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),0,"(57.6, 64.8]","(48.4, 58.45]"
8097-OMULG,Male,No,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0,"(57.6, 64.8]","(68.5, 78.55]"
4302-ZYFEL,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
5641-DMBFJ,Female,No,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(57.6, 64.8]","(78.55, 88.6]"
1431-CYWMH,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
