gender,Partner,Contract,DeviceProtection,OnlineBackup,StreamingMovies,InternetService,TechSupport,tenure_bins,StreamingTV,PaymentMethod,PaperlessBilling,monthly_charges_bins,OnlineSecurity,PhoneService,MultipleLines,SeniorCitizen,Dependents,customerID,Churn
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2807-KRHWO,0
Male,No,One year,Yes,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,No,9677-FCCHQ,0
Female,No,One year,No,Yes,No,DSL,No,"(14.4, 21.6]",Yes,Electronic check,No,"(48.4, 58.45]",No,Yes,No,No,No,7968-ADEXV,0
Female,Yes,One year,No,Yes,No,DSL,No,"(43.2, 50.4]",No,Bank transfer (automatic),No,"(28.3, 38.35]",No,No,No phone service,Yes,Yes,3163-QZMXZ,0
Male,No,Month-to-month,Yes,No,No,Fiber optic,No,"(14.4, 21.6]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,4047-YPFOY,0
Female,Yes,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,Yes,2384-BWARI,0
Male,No,Month-to-month,Yes,No,No,Fiber optic,Yes,"(14.4, 21.6]",Yes,Mailed check,No,"(88.6, 98.65]",No,Yes,No,No,No,8707-XQVUN,0
Female,Yes,Month-to-month,No,Yes,No,DSL,Yes,"(21.6, 28.8]",No,Mailed check,Yes,"(58.45, 68.5]",Yes,Yes,Yes,Yes,No,0406-SHHCL,0
Female,Yes,Month-to-month,No,No,Yes,Fiber optic,Yes,"(21.6, 28.8]",No,Credit card (automatic),No,"(78.55, 88.6]",No,Yes,No,No,No,7857-YCWNR,0
Female,No,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,5252-GGDWJ,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,4820-IMTHS,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),No,"(78.55, 88.6]",Yes,Yes,No,No,No,7772-AWFAJ,0
Male,Yes,One year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,Yes,4760-NQBKE,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6155-GITJS,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6837-LOXSH,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,Yes,No,7124-RPWMC,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6750-FKHJP,0
Female,Yes,Month-to-month,Yes,No,No,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,No,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,4423-LCDSD,0
Male,No,One year,Yes,Yes,No,DSL,No,"(64.8, 72.0]",No,Bank transfer (automatic),Yes,"(28.3, 38.35]",No,No,No phone service,No,No,2081-NVHKO,0
Male,Yes,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(18.148999999999997, 28.3]",No,No,No phone service,No,No,9662-EGHAW,0
Female,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Credit card (automatic),No,"(38.35, 48.4]",No,Yes,No,No,No,8848-SNJMO,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,6794-ZHTFT,0
Male,No,One year,No,Yes,Yes,Fiber optic,Yes,"(36.0, 43.2]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,2142-MQVSC,0
Male,Yes,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,2828-VENCT,0
Male,Yes,Month-to-month,No,No,Yes,DSL,Yes,"(21.6, 28.8]",Yes,Bank transfer (automatic),No,"(68.5, 78.55]",No,Yes,Yes,No,Yes,0208-LLNWW,0
Male,Yes,One year,No,Yes,No,DSL,No,"(64.8, 72.0]",Yes,Mailed check,No,"(38.35, 48.4]",Yes,No,No phone service,No,Yes,8278-YRIFE,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,6394-IIZWH,0
Female,Yes,One year,Yes,Yes,No,DSL,No,"(64.8, 72.0]",No,Bank transfer (automatic),No,"(58.45, 68.5]",Yes,Yes,No,No,Yes,5848-BDTNJ,0
Male,No,Month-to-month,Yes,No,No,Fiber optic,Yes,"(28.8, 36.0]",Yes,Electronic check,No,"(88.6, 98.65]",No,Yes,Yes,No,No,6027-SSWYI,0
Female,Yes,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(18.148999999999997, 28.3]",No,No,No phone service,Yes,No,0326-DSBDJ,0
Female,Yes,Month-to-month,Yes,No,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,No,"(48.4, 58.45]",No,Yes,No,No,Yes,7205-TDFNB,0
Male,Yes,Month-to-month,No,Yes,Yes,DSL,No,"(57.6, 64.8]",Yes,Electronic check,Yes,"(48.4, 58.45]",No,No,No phone service,Yes,No,3584-TBTNH,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,5499-QSDDE,0
Female,Yes,Month-to-month,No,Yes,Yes,Fiber optic,Yes,"(43.2, 50.4]",Yes,Bank transfer (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,No,1392-XGOYU,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(48.4, 58.45]",No,No,No phone service,Yes,Yes,3031-NQKRY,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",No,Yes,No,No,No,3886-MSOFM,0
Male,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(36.0, 43.2]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,1223-ZCSJE,0
Female,No,One year,Yes,No,Yes,DSL,Yes,"(43.2, 50.4]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,No,4734-WBJFW,0
Male,Yes,Month-to-month,No,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,Yes,7660-LKPOY,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Electronic check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3938-EJMHF,0
Female,No,Month-to-month,No,Yes,Yes,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,No,No,No,5268-EOXGE,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2758-ANLXV,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(18.148999999999997, 28.3]",No,No,No phone service,No,No,6977-CKUUX,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,7440-ANDBC,0
Female,Yes,One year,Yes,Yes,No,DSL,Yes,"(64.8, 72.0]",No,Bank transfer (automatic),Yes,"(58.45, 68.5]",No,Yes,No,Yes,No,6935-CGIKA,0
Male,Yes,Month-to-month,No,Yes,No,Fiber optic,No,"(14.4, 21.6]",No,Credit card (automatic),Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,9932-VYHND,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Bank transfer (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,4859-LJBHH,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,3613-HFETR,0
Male,No,Two year,Yes,Yes,Yes,DSL,No,"(50.4, 57.6]",Yes,Bank transfer (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,Yes,No,9262-CVILY,0
Female,Yes,One year,Yes,Yes,Yes,DSL,Yes,"(57.6, 64.8]",No,Credit card (automatic),Yes,"(68.5, 78.55]",Yes,Yes,No,Yes,Yes,9278-JXPOQ,0
Male,Yes,Month-to-month,No,Yes,No,DSL,No,"(14.4, 21.6]",No,Bank transfer (automatic),Yes,"(48.4, 58.45]",Yes,Yes,No,Yes,No,6078-EHIYN,0
Male,Yes,Month-to-month,No,No,Yes,DSL,No,"(21.6, 28.8]",No,Bank transfer (automatic),No,"(38.35, 48.4]",Yes,No,No phone service,Yes,No,4076-WPXJD,0
Female,No,Month-to-month,Yes,Yes,No,DSL,Yes,"(21.6, 28.8]",Yes,Bank transfer (automatic),Yes,"(68.5, 78.55]",Yes,Yes,Yes,No,No,0637-GTRDC,0
Female,No,Month-to-month,No,Yes,Yes,Fiber optic,Yes,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,No,4656-JEYUL,0
Male,No,Month-to-month,No,Yes,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,No,"(48.4, 58.45]",No,Yes,No,No,No,7845-GQLUL,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,No,Yes,No,8672-VEQEK,0
Female,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Bank transfer (automatic),Yes,"(38.35, 48.4]",No,Yes,No,No,No,9041-OABNK,0
Male,No,Month-to-month,Yes,Yes,No,DSL,No,"(28.8, 36.0]",Yes,Credit card (automatic),Yes,"(58.45, 68.5]",No,Yes,No,No,No,0443-UCSYE,0
Female,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No,No,No phone service,No,No,1197-GSJQL,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,No,"(88.6, 98.65]",No,Yes,Yes,No,No,3652-UJYLP,0
Female,No,Month-to-month,Yes,No,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,0230-ZXZYW,0
Male,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Credit card (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,4146-QOTLR,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,2592-NYVXP,0
Female,No,Month-to-month,No,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,5024-PVZJU,0
Female,No,One year,Yes,No,No,Fiber optic,No,"(43.2, 50.4]",Yes,Credit card (automatic),No,"(88.6, 98.65]",Yes,Yes,Yes,No,No,2016-BTWWF,0
Male,Yes,Two year,No,Yes,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",Yes,Yes,No,No,No,2995-RTFHE,0
Male,Yes,Two year,No,No,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),No,"(48.4, 58.45]",No,No,No phone service,No,Yes,4648-NSOAY,0
Female,No,One year,No,No,Yes,DSL,Yes,"(-0.073, 7.2]",Yes,Mailed check,Yes,"(48.4, 58.45]",No,No,No phone service,No,No,9888-BNZQZ,0
Male,No,One year,No,No,No,DSL,No,"(21.6, 28.8]",No,Credit card (automatic),Yes,"(48.4, 58.45]",No,Yes,Yes,No,No,5809-WPHXF,0
Male,No,Month-to-month,No,Yes,Yes,Fiber optic,No,"(14.4, 21.6]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,2201-POMBB,0
Female,Yes,Month-to-month,No,Yes,No,DSL,No,"(36.0, 43.2]",No,Electronic check,No,"(48.4, 58.45]",Yes,Yes,No,No,Yes,6751-IVTKR,0
Male,Yes,Two year,Yes,Yes,No,DSL,No,"(50.4, 57.6]",No,Credit card (automatic),No,"(58.45, 68.5]",No,Yes,Yes,No,No,6795-GEZOG,0
Male,Yes,Month-to-month,No,No,No,Fiber optic,No,"(7.2, 14.4]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",No,Yes,No,Yes,Yes,8490-XZLXT,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,0950-JTRYJ,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,2073-ZYSTY,0
Male,Yes,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,Yes,5074-HDPYF,0
Female,Yes,One year,No,Yes,Yes,Fiber optic,Yes,"(43.2, 50.4]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,7697-OEATL,0
Male,Yes,Two year,Yes,Yes,No,DSL,Yes,"(64.8, 72.0]",No,Credit card (automatic),No,"(68.5, 78.55]",Yes,Yes,Yes,No,No,2263-IZFYN,0
Female,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,No,No,No,8179-LVFZC,0
Female,Yes,One year,Yes,No,Yes,Fiber optic,No,"(50.4, 57.6]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,3224-CEPPV,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,7531-VKYOB,1
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,4681-LQZWR,0
Male,No,Month-to-month,No,No,No,DSL,No,"(28.8, 36.0]",Yes,Mailed check,No,"(48.4, 58.45]",No,Yes,No,No,No,4382-MTTFS,0
Male,Yes,One year,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(48.4, 58.45]",Yes,Yes,No,No,Yes,5279-DVVNN,0
Male,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,5119-NXXZH,0
Female,Yes,Month-to-month,No,Yes,No,Fiber optic,Yes,"(21.6, 28.8]",No,Mailed check,No,"(78.55, 88.6]",Yes,Yes,No,No,Yes,9574-TRSLS,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Credit card (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,4722-YZQWZ,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Bank transfer (automatic),Yes,"(38.35, 48.4]",No,Yes,No,No,No,3783-YLMTH,0
Male,No,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",No,Credit card (automatic),Yes,"(68.5, 78.55]",No,Yes,Yes,No,No,2300-YTVHB,0
Male,Yes,Two year,No,Yes,Yes,DSL,No,"(50.4, 57.6]",Yes,Bank transfer (automatic),Yes,"(68.5, 78.55]",Yes,Yes,No,No,No,9469-MDEOM,0
Male,No,One year,Yes,No,No,DSL,Yes,"(43.2, 50.4]",No,Credit card (automatic),No,"(28.3, 38.35]",No,No,No phone service,No,No,1604-BHBWF,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,No,"(68.5, 78.55]",No,Yes,Yes,No,No,6233-MDLRA,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,1425-OTIAE,0
Female,Yes,One year,Yes,No,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,No,No,No,6822-IYUYT,0
Female,Yes,One year,No,No,No,DSL,No,"(7.2, 14.4]",No,Electronic check,No,"(38.35, 48.4]",No,Yes,No,No,No,2411-OELEW,0
Female,Yes,Month-to-month,Yes,Yes,Yes,DSL,Yes,"(21.6, 28.8]",Yes,Electronic check,No,"(78.55, 88.6]",No,Yes,Yes,Yes,No,1137-RCZLO,0
Male,Yes,One year,No,Yes,Yes,Fiber optic,No,"(50.4, 57.6]",Yes,Credit card (automatic),No,"(98.65, 108.7]",No,Yes,Yes,No,No,2674-ROJKW,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,No,"(7.2, 14.4]",No,Bank transfer (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,3082-WODXG,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,8781-RUJQV,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,No,9417-SVJYO,0
Male,No,Month-to-month,No,No,No,DSL,Yes,"(21.6, 28.8]",No,Credit card (automatic),Yes,"(28.3, 38.35]",No,No,No phone service,No,No,2138-HPYJW,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,Yes,No,No,1091-LKAGO,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Credit card (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,8791-DBQMD,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Electronic check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3358-MFZSU,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",Yes,Mailed check,No,"(48.4, 58.45]",No,Yes,No,No,No,8851-DOBDI,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(50.4, 57.6]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,1831-TPZQJ,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(28.8, 36.0]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,7470-CZYGI,0
Female,Yes,Month-to-month,No,Yes,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,Yes,1823-IDCGY,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(50.4, 57.6]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,3355-IWUSA,0
Male,No,Month-to-month,Yes,Yes,No,DSL,No,"(36.0, 43.2]",No,Electronic check,No,"(28.3, 38.35]",No,No,No phone service,Yes,No,3206-DQXLA,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,6794-HXNSA,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,2918-ABJDI,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,5014-XVPYX,0
Female,No,Two year,Yes,Yes,Yes,DSL,Yes,"(57.6, 64.8]",Yes,Bank transfer (automatic),No,"(78.55, 88.6]",No,Yes,Yes,No,No,3551-MXPWH,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Bank transfer (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,7119-AFBVX,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),No,"(58.45, 68.5]",No,No,No phone service,No,Yes,4641-PSJQG,0
Female,Yes,Two year,No,Yes,No,DSL,Yes,"(50.4, 57.6]",Yes,Credit card (automatic),Yes,"(68.5, 78.55]",Yes,Yes,No,No,No,3095-HGPEM,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6303-BIZIY,0
Male,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,Yes,No,1338-LLPJT,0
Female,Yes,Two year,Yes,Yes,No,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),No,"(98.65, 108.7]",Yes,Yes,Yes,No,Yes,5248-IPQYQ,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",Yes,Yes,Yes,No,No,8349-FODQI,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Electronic check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3503-PYAQK,0
Male,No,Month-to-month,Yes,No,Yes,Fiber optic,No,"(14.4, 21.6]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,No,Yes,No,8692-XPMGJ,0
Male,No,One year,No,No,No,Fiber optic,No,"(36.0, 43.2]",No,Bank transfer (automatic),Yes,"(68.5, 78.55]",No,Yes,No,No,No,8766-UFQZA,0
Female,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(18.148999999999997, 28.3]",No,No,No phone service,No,No,2450-OPWTA,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(7.2, 14.4]",No,Electronic check,Yes,"(68.5, 78.55]",Yes,Yes,No,No,No,1402-IZECV,0
Female,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Bank transfer (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2233-PCWLF,0
Female,No,Month-to-month,Yes,Yes,No,Fiber optic,No,"(57.6, 64.8]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,1599-FTWPR,0
Male,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(7.2, 14.4]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,No,Yes,9740-WRQCB,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,No,"(68.5, 78.55]",No,Yes,No,No,No,8930-JIQUS,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,5642-MCHTY,0
Female,Yes,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Credit card (automatic),Yes,"(38.35, 48.4]",No,Yes,No,No,No,3402-SEPDF,0
Male,Yes,Month-to-month,No,Yes,No,DSL,No,"(50.4, 57.6]",No,Credit card (automatic),Yes,"(28.3, 38.35]",No,No,No phone service,No,No,4269-QJUYC,0
Male,Yes,Two year,Yes,No,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),No,"(58.45, 68.5]",Yes,No,No phone service,No,Yes,5256-FCRFW,0
Male,Yes,Month-to-month,No,Yes,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,4181-VWBTE,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,6974-LWBYX,0
