,Contract,Dependents,DeviceProtection,InternetService,MultipleLines,OnlineBackup,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,gender,Churn,percent,combined,t_hash
0,Month-to-month,No,No internet service,No,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,Male,18,0.009630818619582664,Month-to-month|No|No internet service|No|No|No internet service|No internet service|No|No|Mailed check|Yes|No|No internet service|No internet service|No internet service|Male,053c2b2b4bd2383e4c2e82940617e5a60c9ebf7eefbf1f16a7db074a15bb6536
647,Month-to-month,Yes,Yes,DSL,No,No,No,No,Yes,Mailed check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|No|Yes|Mailed check|Yes|No|No|No|No|Female,1baffc509bdbcfa11fe68a72a5a5768c8b8fe220af5631ad9baf26005af289ba
648,Month-to-month,Yes,Yes,DSL,No phone service,Yes,Yes,No,Yes,Bank transfer (automatic),No,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No phone service|Yes|Yes|No|Yes|Bank transfer (automatic)|No|No|No|No|No|Male,50d119c8c263477437835330cfc30933748abee82bc6901e7237b1887d5b4191
649,Month-to-month,Yes,Yes,DSL,No phone service,No,No,No,No,Credit card (automatic),No,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No phone service|No|No|No|No|Credit card (automatic)|No|No|No|No|No|Female,da03642e775618e159fdcbeaff87f6ff16f985c52ff359301e5034071140d1c5
650,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Mailed check|Yes|No|Yes|Yes|Yes|Male,5ef32950ea14545082df2858590adfa5d3c8f883f11a0a3606a15ce428b3ef8d
651,Month-to-month,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Mailed check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|Yes|Yes|No|Yes|Mailed check|Yes|No|No|No|No|Female,febbbd71058031ec17562e7cd0e21753d5c08598f93e00fd860cfd9e0187718c
652,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,No,Mailed check,Yes,Yes,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|Yes|No|Mailed check|Yes|Yes|No|No|No|Male,deb5f07e28ee8258fdc4805f76957e1279d92e1899d3938f87d3d1439379ee9f
653,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|Yes|No|Mailed check|Yes|No|Yes|Yes|Yes|Female,c650076ba2b4b4492c0862aab998469eea1f40902c3801a165fdd9aefde3bc01
654,Month-to-month,Yes,Yes,DSL,No,No,No,No,Yes,Electronic check,Yes,No,Yes,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|No|Yes|Electronic check|Yes|No|Yes|No|No|Male,ce060acf314687543cf6889e38287f5ea7d8da50b8d0c82acd7b827f1ef853b6
655,Month-to-month,Yes,No internet service,No,No,No internet service,No internet service,Yes,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,Male,1,0.0005350454788657035,Month-to-month|Yes|No internet service|No|No|No internet service|No internet service|Yes|Yes|Electronic check|Yes|No|No internet service|No internet service|No internet service|Male,6e3e5912880b3504b94da67633360ff1c8598f1570e398a508235143ef1f747e
656,Month-to-month,Yes,Yes,DSL,No,No,No,No,Yes,Electronic check,Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|No|Yes|Electronic check|Yes|No|No|No|No|Male,b041d9a62f5c787f30f47cbd0bc26aa5df381f2faaf08c33c8793eeaf7e91ccd
657,Month-to-month,Yes,Yes,DSL,No,No,No,No,Yes,Credit card (automatic),Yes,No,No,No,Yes,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|No|Yes|Credit card (automatic)|Yes|No|No|No|Yes|Female,0424d7d0672564242b0a8804e7e7d71e441320ff484a95b22b545869c4975b10
658,Month-to-month,Yes,Yes,DSL,No,No,No,No,No,Electronic check,Yes,No,Yes,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|No|No|Electronic check|Yes|No|Yes|No|No|Female,cf3099b34850bd07a44d81928b4693cf8781fa79e4a510520400383447b1da37
659,Month-to-month,Yes,Yes,DSL,No,No,No,No,No,Electronic check,Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|DSL|No|No|No|No|No|Electronic check|Yes|No|No|No|No|Male,93cde5b11db6f3e132d94437df06546dead455c1d10089f318d90fddf8066e03
660,Month-to-month,Yes,No internet service,No,Yes,No internet service,No internet service,Yes,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,Male,1,0.0005350454788657035,Month-to-month|Yes|No internet service|No|Yes|No internet service|No internet service|Yes|Yes|Bank transfer (automatic)|Yes|No|No internet service|No internet service|No internet service|Male,ab32142eca1e4a9a8c22511883de95e18e5748b440b676ac742bdc4f5dc55e10
661,Month-to-month,Yes,No internet service,No,Yes,No internet service,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,Female,1,0.0005350454788657035,Month-to-month|Yes|No internet service|No|Yes|No internet service|No internet service|No|Yes|Mailed check|Yes|No|No internet service|No internet service|No internet service|Female,2ba0712ba67159ac21b141509e4de29cdb05e3d70ffcf1c73a1d2ef9c1d9569e
662,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Bank transfer (automatic),Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|No|No|Bank transfer (automatic)|Yes|No|No|No|No|Female,4f91c8a18104a176986341dda96d137c883784be415d7750e9e67c052471c63d
663,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|No|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Male,c0bee398a6f33903a8a79b210281f3ba599b6353fdfd39baa762c7afa61ce81d
664,One year,No,Yes,DSL,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|DSL|Yes|No|No|Yes|No|Credit card (automatic)|Yes|No|Yes|Yes|Yes|Male,d831b030ae2ef705b6a151411405e5ba5d50a5370fe4c8165b0b8e0bd52758d1
665,One year,No,No,Fiber optic,Yes,Yes,No,No,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|No|No|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,9a8729185e41b02527bdb26b1e0655ee984790cc809575ae9fcd096896616f53
666,One year,No,No internet service,No,No,No internet service,No internet service,Yes,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,Male,1,0.0005350454788657035,One year|No|No internet service|No|No|No internet service|No internet service|Yes|No|Electronic check|Yes|No|No internet service|No internet service|No internet service|Male,a16c27453d058fbc8b7281159fcd701eae85775b57867f3da62320d6a69d7826
667,One year,No,No internet service,No,No,No internet service,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,Female,1,0.0005350454788657035,One year|No|No internet service|No|No|No internet service|No internet service|No|Yes|Bank transfer (automatic)|Yes|No|No internet service|No internet service|No internet service|Female,0557052701f8807758a01a8834c7b008ca6082a13048ecab977b3eb8a82b5b3b
668,One year,No,No internet service,No,No,No internet service,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,Male,1,0.0005350454788657035,One year|No|No internet service|No|No|No internet service|No internet service|No|No|Credit card (automatic)|Yes|No|No internet service|No internet service|No internet service|Male,4feebfd660a84f2c3a0ffc0fe0b16a891b0fa2073a4085d0e1610c50599b7cd6
669,One year,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,No,No,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|Yes|Yes|Yes|Credit card (automatic)|Yes|Yes|Yes|No|No|Female,a65ee0af086cc97a3d2ec2414a660c1457c97ba4e9f55b64a60ae88e9446ec8b
670,One year,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,No,Yes,No,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|Yes|Yes|No|Electronic check|Yes|No|No|Yes|No|Male,04ad24bbec7593daa8b13c6095288987d474e681ba76d51e8568ff46e5119c92
671,One year,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|Yes|Yes|No|Credit card (automatic)|Yes|No|Yes|Yes|Yes|Female,e3335d0f7518483db606b4459e7df8d9a3fdf505b5a54f01c81552e7d61dea34
672,One year,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|Yes|No|Yes|Electronic check|Yes|No|Yes|Yes|Yes|Female,dc731f53e42c68179cc93c5cd00c94e877d84f8d8c8fa0a76d598f5fe5c74723
673,One year,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|Yes|No|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,a9556384455b5c4803ae9067e8afd4eed2e85a86c0924ef206b3460de0224735
674,One year,No,No,Fiber optic,Yes,Yes,Yes,No,No,Electronic check,Yes,No,Yes,No,Yes,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|Yes|No|No|Electronic check|Yes|No|Yes|No|Yes|Male,085396b4e5428a78ce3d2a86559473b8cc56ac68355b9d0c1b6c103df3114a7b
675,One year,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|Yes|Male,7045034229f7e75434370ff3e49a66c442b37e8f0ac4cfa1d786ca43fe2d0370
676,One year,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,3fbae52a5655239c09d67dfcb8b2604e5858030c0b926cb76afda60801586ec9
677,One year,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Credit card (automatic)|Yes|Yes|Yes|Yes|No|Female,fda321d5fd4d869e07b9a6cb2a371a6c629426a4f0a6dc8df31a148f2ad6d51c
678,One year,No,No,Fiber optic,Yes,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|Yes|No|Credit card (automatic)|Yes|No|Yes|Yes|Yes|Male,18ea1b9ec94e5fd34b31a1bbbf4ce881e3671d0d097a02fc607b5b63912a2745
679,One year,No,No,Fiber optic,Yes,Yes,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Male,4d8b84cc151eb094780073e410383f169a77b737c53cdde4f150101e3807b79e
680,One year,No,No,Fiber optic,Yes,Yes,No,No,Yes,Mailed check,Yes,Yes,Yes,No,No,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|No|Yes|Mailed check|Yes|Yes|Yes|No|No|Male,41d94280c143e0524e55b3993de40f430cd7ba913aa61af3380920d54a8ed3b3
681,One year,No,No internet service,No,Yes,No internet service,No internet service,No,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,Male,1,0.0005350454788657035,One year|No|No internet service|No|Yes|No internet service|No internet service|No|No|Bank transfer (automatic)|Yes|No|No internet service|No internet service|No internet service|Male,222165027bdb69f9f70e49f9a649321f2083fe8ff05087c0ac95a71c1161558e
682,One year,No,No internet service,No,Yes,No internet service,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,Male,1,0.0005350454788657035,One year|No|No internet service|No|Yes|No internet service|No internet service|No|No|Electronic check|Yes|No|No internet service|No internet service|No internet service|Male,227dd71a10f1eb4d012c1ae5230a52772e3231ea2b7450edf8c41a1ad7028f47
683,One year,No,Yes,DSL,No,No,No,Yes,No,Mailed check,Yes,No,Yes,No,Yes,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No|No|No|Yes|No|Mailed check|Yes|No|Yes|No|Yes|Male,c56bc41de05b80949c47cef59898bb07d4dc77412d7bfacd3d25e5e11fa1e73b
684,One year,No,Yes,DSL,No phone service,No,No,Yes,No,Electronic check,No,No,No,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No phone service|No|No|Yes|No|Electronic check|No|No|No|Yes|No|Male,e5a5232271884c9241b461db32cc04819774aa215bd7bee8706d85791dc1ccaa
685,One year,No,Yes,DSL,No phone service,Yes,Yes,Yes,Yes,Electronic check,No,No,No,No,No,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No phone service|Yes|Yes|Yes|Yes|Electronic check|No|No|No|No|No|Male,45a083add5f1f1c0fb332242a9ff06a2dff5767d413d72178461d9a430e891bf
686,One year,No,Yes,DSL,No phone service,Yes,No,Yes,Yes,Electronic check,No,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No phone service|Yes|No|Yes|Yes|Electronic check|No|No|Yes|Yes|Yes|Male,7927f255a2eaee48fa2609b7ed6e00ee6db14c79128ee3a9e71c225aaaa07362
687,One year,No,Yes,DSL,No phone service,Yes,No,Yes,Yes,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No phone service|Yes|No|Yes|Yes|Bank transfer (automatic)|No|Yes|Yes|Yes|Yes|Male,42268e6a456dd5ee35d1c4b25fef500add1644093e4f7ebd1330790b0d63ae8c
688,One year,No,Yes,DSL,No phone service,Yes,No,Yes,No,Mailed check,No,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No phone service|Yes|No|Yes|No|Mailed check|No|No|Yes|Yes|No|Male,fc6cb243ca7c17fdf5d047929a809e73bfe6518d1338fe2d69e181a09bd1e697
689,One year,No,Yes,DSL,No phone service,Yes,No,Yes,No,Bank transfer (automatic),No,No,Yes,No,No,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No phone service|Yes|No|Yes|No|Bank transfer (automatic)|No|No|Yes|No|No|Male,98ab4b610a372ce2217aac6caa4d4f83ac157a73827e091db757856c0e335481
690,One year,No,Yes,DSL,No phone service,Yes,No,No,Yes,Mailed check,No,No,No,No,No,Female,1,0.0005350454788657035,One year|No|Yes|DSL|No phone service|Yes|No|No|Yes|Mailed check|No|No|No|No|No|Female,d9c15a9e2654b8e6ac2d08dd4d71b02d8202c2f0638f6374b67d85cc0581daf9
691,One year,No,Yes,DSL,No,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,No,No,No,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No|Yes|Yes|No|Yes|Credit card (automatic)|Yes|No|No|No|No|Male,5ca198e3daef81963b1c5c872de3a8778e642aba1f1edbf53e0c57eabf7cdc66
692,One year,No,Yes,DSL,No,No,No,Yes,No,Mailed check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No|No|No|Yes|No|Mailed check|Yes|No|Yes|Yes|No|Male,29a0223000785bdab3c77f3c042861197714e07695f18fde4a8d1ef398f4635f
693,One year,No,Yes,DSL,No,Yes,Yes,No,No,Mailed check,Yes,No,No,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|DSL|No|Yes|Yes|No|No|Mailed check|Yes|No|No|Yes|Yes|Female,68bf7e4879428bf06d624681731e496196e7894b40869351b31c4bf2f7b21483
694,One year,No,Yes,DSL,No,Yes,Yes,No,No,Credit card (automatic),Yes,No,Yes,No,Yes,Female,1,0.0005350454788657035,One year|No|Yes|DSL|No|Yes|Yes|No|No|Credit card (automatic)|Yes|No|Yes|No|Yes|Female,26e0c3f5aa20664529cc4940919bbae188a31e23a64b04dcf581038f220b88ef
695,One year,No,Yes,DSL,No,Yes,Yes,No,No,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|Yes|DSL|No|Yes|Yes|No|No|Bank transfer (automatic)|Yes|No|Yes|Yes|Yes|Female,0f31c36566e1ec8a8771f1580f3ce69efd0f730466480d21746a38e1a287074d
696,One year,No,Yes,DSL,No,Yes,No,Yes,No,Credit card (automatic),Yes,Yes,No,Yes,Yes,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No|Yes|No|Yes|No|Credit card (automatic)|Yes|Yes|No|Yes|Yes|Male,ee4b7c4d85175f70bc9748b137741c5a1017449bccc1b18e5db192f74b3c2247
697,One year,No,Yes,DSL,No,No,Yes,Yes,No,Credit card (automatic),Yes,No,No,No,Yes,Female,1,0.0005350454788657035,One year|No|Yes|DSL|No|No|Yes|Yes|No|Credit card (automatic)|Yes|No|No|No|Yes|Female,2593de85d67479e5866cb05b53b0ac9f96fb96e252523fae2c18e36a47acc7e2
698,One year,No,Yes,DSL,No,No,Yes,No,No,Credit card (automatic),Yes,Yes,Yes,No,No,Male,1,0.0005350454788657035,One year|No|Yes|DSL|No|No|Yes|No|No|Credit card (automatic)|Yes|Yes|Yes|No|No|Male,17c763f80a9ea22abd52fdcabf300521d7c819b20b47c9619a7647328f4884b9
699,One year,No,No,Fiber optic,Yes,Yes,No,No,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|Yes|No|No|Yes|Credit card (automatic)|Yes|No|Yes|Yes|No|Male,cd2bec6e113924267be674ecca644095c2b37352b9de22d6a455bfbad25b7fc1
700,One year,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|No|Yes|Yes|Yes|Electronic check|Yes|Yes|Yes|No|No|Male,0bc614b2d66fe7da0ea6e0e25e18dcd6f6859bd9b94a4c33e2f08ad0172980e0
701,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Bank transfer (automatic)|Yes|No|No|No|No|Male,14e0537e4f7b4bfbc6c929b276028337e0d3076fe17cf83360a985274404678d
702,One year,No,No,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|Yes|Yes|Yes|Male,24344e56ea40c11dcd5bb84a9ebc3dbb8582734735f98a332a6b871142058d68
703,One year,No,No,DSL,No phone service,No,No,Yes,No,Credit card (automatic),No,No,Yes,Yes,No,Female,1,0.0005350454788657035,One year|No|No|DSL|No phone service|No|No|Yes|No|Credit card (automatic)|No|No|Yes|Yes|No|Female,260293f72c10c29852c23ce76b6ba79befe02bc4df3057c4631cc1d34178d0a1
704,One year,No,No,DSL,No phone service,No,No,No,Yes,Bank transfer (automatic),No,No,No,No,No,Male,1,0.0005350454788657035,One year|No|No|DSL|No phone service|No|No|No|Yes|Bank transfer (automatic)|No|No|No|No|No|Male,8e9864d2e2d6ede4411b78e5be900bb6f1918bbfb178bd9dca6a9238fe845bdd
705,One year,No,No,DSL,No,Yes,No,Yes,No,Mailed check,Yes,No,Yes,No,Yes,Male,1,0.0005350454788657035,One year|No|No|DSL|No|Yes|No|Yes|No|Mailed check|Yes|No|Yes|No|Yes|Male,8e257ee2ca180062e1253f74c98c9a0a1a798fe3cd0efc6e9f79762f3e0774c3
706,One year,No,No,DSL,No,Yes,No,Yes,No,Credit card (automatic),Yes,No,No,No,Yes,Male,1,0.0005350454788657035,One year|No|No|DSL|No|Yes|No|Yes|No|Credit card (automatic)|Yes|No|No|No|Yes|Male,1a11e8763534b0d6791005794081960c5218509e02941ae5f8ad2e28e3f9a6f9
707,One year,No,No,DSL,No,No,No,Yes,No,Electronic check,Yes,No,No,Yes,Yes,Male,1,0.0005350454788657035,One year|No|No|DSL|No|No|No|Yes|No|Electronic check|Yes|No|No|Yes|Yes|Male,618424d97b41a889a29ffee9d3bd1dab274b0bd2f9c5513d5d54e510dc9e2585
708,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,Yes,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Electronic check|Yes|Yes|No|Yes|No|Male,9eb021d34b21f6ec1a27eff045f6edc907a598ca74639a102605ef1334ddbb81
709,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Electronic check,Yes,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|Yes|Yes|Yes|Electronic check|Yes|No|No|Yes|No|Female,18528971d2341ec0525ccf8ef02c333012bde40adde50a07ffa4bdb057db44da
710,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,No,No,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|Yes|No|No|No|Male,3917e11f4b47949b5a00334e1fe67ccf5c0818eddf4fb797836b027a9d0368df
711,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|No|Yes|No|Male,ebafee6b776540aa6954eefc6311f7316a722b91a818178ea7e937d88b3cdd4e
712,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|No|No|No|Female,0aec865289f916eb5311143d6ba7ff64181a9165bce2e17522c7027f584faf50
713,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Credit card (automatic)|Yes|No|Yes|Yes|No|Female,0893c0e61e4868220a5f333b8ddc88127c2bcb0701eab2d22e2cbd85154f2a22
714,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Bank transfer (automatic)|Yes|Yes|Yes|Yes|Yes|Male,5c6bed1bb75147fc7b8d5224c3fc838c25c173f9d3beb247274f43994a361e4d
715,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Male,68cb02b0fb81aede497efde0d2930e57f668e9ad6ea92589adc390c807d1bb31
716,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,ebeb207967b419def6fda4c8d85f5570a7ea4cbd416abcbc5d3ab147acb03c87
717,Month-to-month,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,No,Female,1,0.0005350454788657035,Month-to-month|Yes|Yes|Fiber optic|Yes|Yes|No|Yes|Yes|Bank transfer (automatic)|Yes|No|No|Yes|No|Female,086c326154349a9f54cf6a6402faf144807403ce9c20ef84143fe20ff6f93f0f
718,One year,No,No,DSL,No phone service,No,No,Yes,No,Electronic check,No,Yes,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|No|DSL|No phone service|No|No|Yes|No|Electronic check|No|Yes|Yes|Yes|No|Male,656ebf86923a61ae469fbda2d99848768946826ccae3f240ccc9b922586765d9
719,One year,No,No,DSL,No phone service,Yes,No,No,Yes,Mailed check,No,No,No,No,Yes,Female,1,0.0005350454788657035,One year|No|No|DSL|No phone service|Yes|No|No|Yes|Mailed check|No|No|No|No|Yes|Female,9b6ee67351cca02629adb5937609dc629b01e928e759c54a2eb20e732a558513
720,One year,No,No,DSL,Yes,No,No,No,No,Mailed check,Yes,No,Yes,Yes,Yes,Female,1,0.0005350454788657035,One year|No|No|DSL|Yes|No|No|No|No|Mailed check|Yes|No|Yes|Yes|Yes|Female,47571fae5719359ca75d7313258588c689fbb8cb9ed2ce7d618cc847e6a9027b
721,One year,No,No,Fiber optic,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|No|Yes|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Male,e9b401c00ac71b1d9204ad6faf4a441228c2424133efa3194408eee3fe49bd20
722,One year,No,No,Fiber optic,Yes,No,No,No,Yes,Electronic check,Yes,No,Yes,No,No,Male,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|No|No|No|Yes|Electronic check|Yes|No|Yes|No|No|Male,a2158739d326586ac9d1f6cfc7d69b6859cefbe46485c443f42da717fc745bdb
723,One year,No,No,Fiber optic,Yes,No,No,No,No,Electronic check,Yes,No,No,Yes,No,Female,1,0.0005350454788657035,One year|No|No|Fiber optic|Yes|No|No|No|No|Electronic check|Yes|No|No|Yes|No|Female,0d799cbb5c3b3c96c8d4b032bf6c543760032ffd7f11982321833e3a35743453
