,customerID,tenure,Churn,bucket
2699,9508-ILZDG,34,0,Beyond +1 month
2244,0866-QLSIR,34,1,Beyond +1 month
1613,3374-PZLXD,34,0,Beyond +1 month
3605,8148-BPLZQ,34,0,Beyond +1 month
4762,7594-LZNWR,34,0,Beyond +1 month
4867,0899-LIIBW,34,0,Beyond +1 month
6632,9259-PACGQ,34,1,Beyond +1 month
6020,0020-JDNXP,34,0,Beyond +1 month
524,8397-MVTAZ,34,1,Beyond +1 month
1389,8621-MNIHH,34,1,Beyond +1 month
4567,2697-NQBPF,34,0,Beyond +1 month
5665,6345-HOVES,34,0,Beyond +1 month
996,6641-XRPSU,34,1,Beyond +1 month
3262,5498-TXHLF,34,1,Beyond +1 month
7015,0666-UXTJO,34,0,Beyond +1 month
2538,7758-UJWYS,34,0,Beyond +1 month
500,4374-YMUSQ,34,0,Beyond +1 month
1310,6393-WRYZE,34,1,Beyond +1 month
2109,3521-HTQTV,34,0,Beyond +1 month
1062,1730-VFMWO,34,0,Beyond +1 month
5405,4097-YODCF,34,0,Beyond +1 month
3274,2874-YXVVA,34,0,Beyond +1 month
2520,5788-YPOEG,34,0,Beyond +1 month
5881,3229-USWAR,34,0,Beyond +1 month
6883,2133-TSRRM,34,0,Beyond +1 month
989,3280-NMUVX,34,0,Beyond +1 month
4421,4636-JGAAI,34,0,Beyond +1 month
1232,1689-MRZQR,34,1,Beyond +1 month
2505,1776-SPBWV,34,0,Beyond +1 month
2305,4947-DSMXK,34,0,Beyond +1 month
397,6599-CEBNN,34,1,Beyond +1 month
2065,5153-RTHKF,34,0,Beyond +1 month
175,1744-JHKYS,34,0,Beyond +1 month
5015,0708-SJDIS,34,0,Beyond +1 month
5681,2522-WLNSF,34,0,Beyond +1 month
545,7129-AZJDE,34,0,Beyond +1 month
3074,4504-YOULA,35,0,Beyond +1 month
1188,0080-OROZO,35,0,Beyond +1 month
476,3780-DDGSE,35,0,Beyond +1 month
1191,8221-HVAYI,35,0,Beyond +1 month
6903,9609-BENEA,35,0,Beyond +1 month
6535,0520-FDVVT,35,1,Beyond +1 month
1762,9470-XCCEM,35,0,Beyond +1 month
4747,8884-FEEWR,35,0,Beyond +1 month
1684,4422-QVIJA,35,0,Beyond +1 month
5666,8318-LCNBW,35,0,Beyond +1 month
6669,3588-WSTTJ,35,0,Beyond +1 month
528,7601-GNDYK,35,0,Beyond +1 month
3286,3318-OSATS,35,1,Beyond +1 month
6887,2511-ALLCS,35,0,Beyond +1 month
291,3727-OWVYD,35,0,Beyond +1 month
297,6851-WEFYX,35,0,Beyond +1 month
5822,9112-WSNPU,35,0,Beyond +1 month
4769,2878-DHMIN,35,0,Beyond +1 month
2575,5186-PEIZU,35,0,Beyond +1 month
6830,7815-PDTHL,35,0,Beyond +1 month
568,0939-YAPAF,35,1,Beyond +1 month
1531,7107-UBYKY,35,0,Beyond +1 month
2542,4826-DXMUP,35,0,Beyond +1 month
1432,9046-DQMTP,35,0,Beyond +1 month
995,3842-IYKUE,35,1,Beyond +1 month
6027,4896-CPRPF,35,0,Beyond +1 month
5070,4628-WQCQQ,35,1,Beyond +1 month
2648,6131-FOYAS,35,0,Beyond +1 month
6787,3174-RKMOW,35,0,Beyond +1 month
4119,6016-NXBNJ,35,0,Beyond +1 month
6939,2758-RNWXS,35,0,Beyond +1 month
6269,2946-KIQSP,35,0,Beyond +1 month
948,7028-DVOIQ,35,1,Beyond +1 month
5999,6733-LRIZX,35,0,Beyond +1 month
2494,1596-BBVTG,35,1,Beyond +1 month
4141,8450-UYIBU,35,0,Beyond +1 month
652,5845-BZZIB,35,0,Beyond +1 month
6762,9863-JZAIC,35,1,Beyond +1 month
4146,9821-POOTN,35,1,Beyond +1 month
979,6461-PPAXN,35,0,Beyond +1 month
578,6522-YRBXD,35,0,Beyond +1 month
1414,5302-BDJNT,35,0,Beyond +1 month
2700,2346-DJQTB,35,0,Beyond +1 month
1657,4163-KIUHY,35,0,Beyond +1 month
5564,3057-VJJQE,35,0,Beyond +1 month
4296,4489-SNOJF,35,1,Beyond +1 month
3404,6693-DJWTY,35,0,Beyond +1 month
5773,0289-IVARM,35,0,Beyond +1 month
701,9450-TRJUU,35,0,Beyond +1 month
5503,1757-TCATG,35,0,Beyond +1 month
5601,2877-VDUER,35,0,Beyond +1 month
319,6745-JEFZB,35,0,Beyond +1 month
4695,9509-MPYOD,35,0,Beyond +1 month
330,9385-EHGDO,35,0,Beyond +1 month
438,5886-VLQVU,35,0,Beyond +1 month
1621,6352-TWCAU,35,1,Beyond +1 month
6173,2378-HTWFW,35,0,Beyond +1 month
4268,5198-HQAEN,35,0,Beyond +1 month
1404,1970-KKFWL,35,0,Beyond +1 month
5097,8547-NSBBO,35,0,Beyond +1 month
949,6169-PPETC,35,0,Beyond +1 month
5045,9500-LTVBP,35,0,Beyond +1 month
5851,4118-CEVPF,35,0,Beyond +1 month
6439,9137-UIYPG,35,0,Beyond +1 month
1989,9885-MFVSU,35,0,Beyond +1 month
6432,8221-EQDGL,35,0,Beyond +1 month
2378,2884-GBPFB,35,1,Beyond +1 month
3784,4958-XCBDQ,35,1,Beyond +1 month
5253,2851-STERV,35,0,Beyond +1 month
6987,5981-ZVXOT,35,0,Beyond +1 month
3844,3594-UVONA,35,1,Beyond +1 month
3738,4950-BDEUX,35,0,Beyond +1 month
2328,4238-JSSWH,35,0,Beyond +1 month
5843,1480-IVEVR,35,0,Beyond +1 month
1883,8840-DQLGN,35,1,Beyond +1 month
1798,3506-OVLKD,35,0,Beyond +1 month
86,4808-YNLEU,35,0,Beyond +1 month
3471,1293-HHSHJ,35,0,Beyond +1 month
2315,2577-GVSIL,35,0,Beyond +1 month
6387,9853-JFZDU,35,0,Beyond +1 month
5396,5627-TVBPP,35,0,Beyond +1 month
2985,9786-IJYDL,35,0,Beyond +1 month
6349,3451-VAWLI,35,0,Beyond +1 month
5861,9631-RXVJM,35,0,Beyond +1 month
3571,8980-WQFWL,35,0,Beyond +1 month
2910,5622-UEJFI,35,0,Beyond +1 month
6469,7945-PRBVF,35,0,Beyond +1 month
3900,8008-OTEZX,35,0,Beyond +1 month
338,7982-VCELR,36,0,Beyond +1 month
444,1910-FMXJM,36,0,Beyond +1 month
436,4980-URKXC,36,0,Beyond +1 month
5729,4072-IPYLT,36,0,Beyond +1 month
3841,4039-HEUNW,36,1,Beyond +1 month
4113,3982-JGSFD,36,0,Beyond +1 month
6084,5119-KEPFY,36,0,Beyond +1 month
1455,1621-YNCJH,36,0,Beyond +1 month
1462,9824-QCJPK,36,0,Beyond +1 month
4187,2642-MAWLJ,36,0,Beyond +1 month
5965,5975-BAICR,36,0,Beyond +1 month
5787,6711-VTNRE,36,1,Beyond +1 month
6990,0376-OIWME,36,0,Beyond +1 month
5059,6907-NZZIJ,36,1,Beyond +1 month
5990,1472-TNCWL,36,0,Beyond +1 month
2521,5373-SFODM,36,1,Beyond +1 month
4135,8670-MEFCP,36,0,Beyond +1 month
3134,7168-HDQHG,36,0,Beyond +1 month
6160,0725-CXOTM,36,0,Beyond +1 month
5383,2362-IBOOY,36,1,Beyond +1 month
3577,7541-YLXCL,36,1,Beyond +1 month
4719,0362-ZBZWJ,36,1,Beyond +1 month
2232,6479-SZPLM,36,0,Beyond +1 month
4798,4948-WBBKL,36,0,Beyond +1 month
2201,7951-VRDVK,36,0,Beyond +1 month
838,6092-QZVPP,36,0,Beyond +1 month
3232,2703-AMTUL,36,0,Beyond +1 month
2637,7665-NKLAV,36,0,Beyond +1 month
1055,3486-NPGST,36,0,Beyond +1 month
3253,8123-QBNAZ,36,0,Beyond +1 month
3113,0396-YCHWO,36,0,Beyond +1 month
6396,2974-GGUXS,36,0,Beyond +1 month
4912,5281-BUZGT,36,1,Beyond +1 month
116,9560-BBZXK,36,0,Beyond +1 month
6675,4186-ZBUEW,36,0,Beyond +1 month
6664,4480-MBMLB,36,0,Beyond +1 month
4367,3340-QBBFM,36,0,Beyond +1 month
4937,0930-EHUZA,36,0,Beyond +1 month
1278,4730-AWNAU,36,0,Beyond +1 month
1281,9531-NSBMR,36,0,Beyond +1 month
6652,0827-ITJPH,36,0,Beyond +1 month
5177,3672-YITQD,36,1,Beyond +1 month
6054,9445-SZLCH,36,1,Beyond +1 month
2088,6784-XYJAE,36,0,Beyond +1 month
1307,1866-NXPSP,36,0,Beyond +1 month
5941,2908-ZTPNF,36,0,Beyond +1 month
1803,2773-MADBQ,36,0,Beyond +1 month
1806,8966-KZXXA,36,0,Beyond +1 month
4015,8570-KLJYJ,36,0,Beyond +1 month
3444,3739-YBWAB,36,0,Beyond +1 month
2809,4360-QRAVE,37,0,Beyond +1 month
350,0513-RBGPE,37,0,Beyond +1 month
1500,7041-TXQJH,37,0,Beyond +1 month
4844,5177-RVZNU,37,0,Beyond +1 month
4847,8696-JKZNU,37,1,Beyond +1 month
6985,6967-PEJLL,37,0,Beyond +1 month
2895,7446-SFAOA,37,0,Beyond +1 month
5320,5338-YHWYT,37,0,Beyond +1 month
4432,3891-NLXJB,37,0,Beyond +1 month
3974,9592-ERDKV,37,0,Beyond +1 month
6690,5161-XEUVX,37,0,Beyond +1 month
1469,5394-SVGJV,37,1,Beyond +1 month
3657,8450-LUGUK,37,0,Beyond +1 month
1200,5370-IIVVL,37,0,Beyond +1 month
6860,0402-CQAJN,37,1,Beyond +1 month
3463,9576-SYUHJ,37,0,Beyond +1 month
3522,0969-RGKCU,37,0,Beyond +1 month
5452,3026-ATZYV,37,0,Beyond +1 month
4174,3285-UCQVC,37,1,Beyond +1 month
833,2672-TGEFF,37,0,Beyond +1 month
888,0048-LUMLS,37,0,Beyond +1 month
5342,3521-SYVOR,37,1,Beyond +1 month
2059,7483-IQWIB,37,0,Beyond +1 month
5431,5995-WWKKG,37,0,Beyond +1 month
113,4846-WHAFZ,37,1,Beyond +1 month
4650,6509-TSGWN,37,0,Beyond +1 month
374,6862-CQUMB,37,0,Beyond +1 month
3623,9819-FBNSV,37,0,Beyond +1 month
2585,9624-EGDEQ,37,0,Beyond +1 month
4406,3714-XPXBW,37,0,Beyond +1 month
5338,2580-ASVVY,37,0,Beyond +1 month
5205,0365-TRTPY,37,0,Beyond +1 month
6773,3990-QYKBE,37,1,Beyond +1 month
659,2085-JVGAD,37,0,Beyond +1 month
1521,9207-ZPANB,37,0,Beyond +1 month
5206,7349-ALMUX,37,0,Beyond +1 month
5951,5816-QVHRX,37,0,Beyond +1 month
3052,5151-HQRDG,37,0,Beyond +1 month
5770,6252-DFGTK,37,0,Beyond +1 month
1003,8917-FAEMR,37,0,Beyond +1 month
1923,7696-CFTAT,37,0,Beyond +1 month
4307,6899-PPEEA,37,1,Beyond +1 month
3925,9938-ZREHM,37,0,Beyond +1 month
5570,5982-FPVQN,37,0,Beyond +1 month
6484,2911-IJORQ,37,0,Beyond +1 month
5663,2824-MYYBN,37,0,Beyond +1 month
6011,5917-HBSDW,37,0,Beyond +1 month
3063,1666-JXLKU,37,0,Beyond +1 month
3314,2402-TAIRZ,37,0,Beyond +1 month
6042,4750-UKWJK,37,0,Beyond +1 month
2101,2153-MREFK,37,1,Beyond +1 month
4504,8327-WKMIE,37,0,Beyond +1 month
1113,7627-JKIAZ,37,1,Beyond +1 month
1643,9469-WEJBT,37,0,Beyond +1 month
4765,8727-XDPUD,37,0,Beyond +1 month
3693,7032-LMBHI,37,0,Beyond +1 month
5257,6029-WTIPC,37,1,Beyond +1 month
5266,2027-DNKIV,37,0,Beyond +1 month
5900,0117-LFRMW,37,1,Beyond +1 month
2991,2207-QPJED,37,0,Beyond +1 month
1024,7147-AYBAA,37,0,Beyond +1 month
4868,2568-OIADY,37,1,Beyond +1 month
6725,2061-VVFST,37,0,Beyond +1 month
4900,7137-RYLPP,37,1,Beyond +1 month
3251,9710-ZUSHQ,37,1,Beyond +1 month
6959,1024-KPRBB,38,0,Beyond +1 month
1116,8461-EFQYM,38,0,Beyond +1 month
1190,6807-SIWJI,38,0,Beyond +1 month
102,7123-WQUHX,38,0,Beyond +1 month
7004,6075-SLNIL,38,0,Beyond +1 month
6343,0902-RFHOF,38,0,Beyond +1 month
557,1154-HYWWO,38,0,Beyond +1 month
5204,4282-ACRXS,38,0,Beyond +1 month
3326,7657-DYEPJ,38,1,Beyond +1 month
5340,5032-USPKF,38,0,Beyond +1 month
304,2240-HSJQD,38,0,Beyond +1 month
2782,7037-MTYVW,38,0,Beyond +1 month
6382,8608-OZTLB,38,0,Beyond +1 month
5743,2384-OVPSA,38,0,Beyond +1 month
6606,6518-LGAOV,38,1,Beyond +1 month
1039,9948-YPTDG,38,1,Beyond +1 month
4874,1193-RTSLK,38,1,Beyond +1 month
3653,8106-GWQOK,38,0,Beyond +1 month
6391,4000-VGMQP,38,0,Beyond +1 month
4003,0582-AVCLN,38,0,Beyond +1 month
2558,5380-XPJNZ,38,0,Beyond +1 month
4887,9184-GALIL,38,0,Beyond +1 month
4339,6992-TKNYO,38,0,Beyond +1 month
4458,2037-SGXHH,38,1,Beyond +1 month
2428,2519-FAKOD,38,1,Beyond +1 month
3484,2921-XWDJH,38,0,Beyond +1 month
6851,8465-SBRXP,38,0,Beyond +1 month
606,6516-NKQBO,38,0,Beyond +1 month
3010,3865-QBWSJ,38,0,Beyond +1 month
2495,6188-UXBBR,38,0,Beyond +1 month
5616,9555-SAHUZ,38,0,Beyond +1 month
4510,6368-NWMCE,38,0,Beyond +1 month
1896,7459-IMVYU,38,0,Beyond +1 month
3305,5144-TVGLP,38,0,Beyond +1 month
1630,2439-LYPMQ,38,0,Beyond +1 month
1786,7530-HDYDS,38,1,Beyond +1 month
2222,8378-LKJAF,38,0,Beyond +1 month
308,3167-SNQPL,38,0,Beyond +1 month
1856,4510-PYUSH,38,1,Beyond +1 month
3896,8590-OHDIW,38,0,Beyond +1 month
4803,3717-LNXKW,38,0,Beyond +1 month
3602,3038-PQIUY,38,0,Beyond +1 month
831,9650-VBUOG,38,0,Beyond +1 month
3604,9313-CDOGY,38,0,Beyond +1 month
4717,9356-AXGMP,38,0,Beyond +1 month
4815,9565-JSNFM,38,1,Beyond +1 month
1848,7190-XHTWJ,38,0,Beyond +1 month
5936,9418-RUKPH,38,0,Beyond +1 month
6772,7931-PXHFC,38,1,Beyond +1 month
317,2321-OMBXY,38,1,Beyond +1 month
2017,1087-GRUYI,38,0,Beyond +1 month
2396,4083-BFNYK,38,0,Beyond +1 month
7033,9767-FFLEM,38,0,Beyond +1 month
6045,4487-ZYJZK,38,0,Beyond +1 month
6344,9286-DOJGF,38,1,Beyond +1 month
5981,8577-QSOCG,38,0,Beyond +1 month
6668,2832-KJCRD,38,0,Beyond +1 month
5421,2300-RQGOI,38,0,Beyond +1 month
3135,4803-AXVYP,38,1,Beyond +1 month
6691,8292-FRFZQ,39,0,Beyond +1 month
6292,0327-WFZSY,39,0,Beyond +1 month
2811,5804-JMYIO,39,0,Beyond +1 month
5085,7074-STDCN,39,0,Beyond +1 month
3163,9281-OFDMF,39,0,Beyond +1 month
5641,7452-FOLON,39,0,Beyond +1 month
1314,9831-BPFRI,39,1,Beyond +1 month
982,2483-XSSMZ,39,0,Beyond +1 month
1020,1452-XRSJV,39,0,Beyond +1 month
1115,1271-UODNO,39,0,Beyond +1 month
2574,3269-ATYWD,39,1,Beyond +1 month
802,8859-AXJZP,39,0,Beyond +1 month
1375,1839-FBNFR,39,0,Beyond +1 month
4402,9039-RBEEE,39,1,Beyond +1 month
4501,5006-MXVRN,39,0,Beyond +1 month
3914,1755-FZQEC,39,0,Beyond +1 month
6007,2724-FJDYW,39,0,Beyond +1 month
5650,6047-SUHPR,39,0,Beyond +1 month
5668,0147-ESWWR,39,0,Beyond +1 month
6808,1116-DXXDF,39,0,Beyond +1 month
4527,7666-WKRON,39,1,Beyond +1 month
6059,7325-ENZFI,39,0,Beyond +1 month
5630,9801-GDWGV,39,1,Beyond +1 month
5795,7048-GXDAY,39,0,Beyond +1 month
3447,9762-YAQAA,39,0,Beyond +1 month
2610,5202-IVJNU,39,1,Beyond +1 month
2072,5986-WWXDV,39,0,Beyond +1 month
5005,2359-QWQUL,39,1,Beyond +1 month
4734,4106-HADHQ,39,1,Beyond +1 month
5895,8033-ATFAS,39,0,Beyond +1 month
4828,8350-NYMVI,39,0,Beyond +1 month
2823,4884-LEVMQ,39,0,Beyond +1 month
1180,4835-YSJMR,39,0,Beyond +1 month
6147,6383-ZTSIW,39,0,Beyond +1 month
3608,3208-YPIOE,39,1,Beyond +1 month
1125,8111-SLLHI,39,1,Beyond +1 month
1560,7338-ERIVA,39,0,Beyond +1 month
4000,0420-HLGXF,39,0,Beyond +1 month
3094,1898-JSNDC,39,0,Beyond +1 month
4158,8874-EJNSR,39,0,Beyond +1 month
6406,4450-YOOHP,39,0,Beyond +1 month
2490,7641-TQFHN,39,0,Beyond +1 month
4921,0089-IIQKO,39,0,Beyond +1 month
5047,8149-AIQCG,39,0,Beyond +1 month
546,6986-IJDHX,39,1,Beyond +1 month
1553,7776-QGYJC,39,0,Beyond +1 month
7019,9710-NJERN,39,0,Beyond +1 month
1692,1696-MZVAU,39,0,Beyond +1 month
5779,2237-ZFSMY,39,1,Beyond +1 month
5062,2911-UREFD,39,1,Beyond +1 month
3644,8219-VYBVI,39,0,Beyond +1 month
5683,5057-LCOUI,39,1,Beyond +1 month
3646,9738-QLWTP,39,0,Beyond +1 month
1480,8898-KASCD,39,0,Beyond +1 month
4592,1897-RCFUM,39,0,Beyond +1 month
2656,4328-VUFWD,39,0,Beyond +1 month
3443,5996-NRVXR,40,0,Beyond +1 month
1906,2361-FJWNO,40,0,Beyond +1 month
3198,8564-LDKFL,40,0,Beyond +1 month
2099,2190-BCXEC,40,0,Beyond +1 month
4058,2873-ZLIWT,40,1,Beyond +1 month
515,9412-GHEEC,40,1,Beyond +1 month
5105,2995-UPRYS,40,1,Beyond +1 month
2929,2606-PKWJB,40,0,Beyond +1 month
6414,3472-QPRCH,40,0,Beyond +1 month
2832,0635-WKOLD,40,0,Beyond +1 month
808,4289-DTDKW,40,1,Beyond +1 month
634,9411-TPQQV,40,0,Beyond +1 month
6698,6906-MPARY,40,0,Beyond +1 month
189,8017-UVSZU,40,0,Beyond +1 month
2247,0362-RAOQO,40,0,Beyond +1 month
981,1106-HRLKZ,40,0,Beyond +1 month
1109,3391-JSQEW,40,0,Beyond +1 month
3769,2129-ALKBS,40,0,Beyond +1 month
6740,7957-RYHQD,40,1,Beyond +1 month
7013,1685-BQULA,40,0,Beyond +1 month
5083,7136-IHZJA,40,0,Beyond +1 month
5607,2460-FPSYH,40,1,Beyond +1 month
2936,3352-ALMCK,40,0,Beyond +1 month
2943,4526-EXKKN,40,0,Beyond +1 month
5677,2896-TBNBE,40,0,Beyond +1 month
5234,3858-XHYJO,40,0,Beyond +1 month
4306,2931-SVLTV,40,0,Beyond +1 month
298,2985-JUUBZ,40,0,Beyond +1 month
4983,1862-SKORY,40,1,Beyond +1 month
2268,7205-BAIAD,40,0,Beyond +1 month
2271,0093-EXYQL,40,0,Beyond +1 month
4635,9068-FHQHD,40,0,Beyond +1 month
1688,4735-BJKOU,40,0,Beyond +1 month
3691,2150-WLKUW,40,0,Beyond +1 month
5270,6682-QJDGB,40,1,Beyond +1 month
3579,6080-TCMYC,40,0,Beyond +1 month
4324,6873-UDNLD,40,0,Beyond +1 month
7006,0093-XWZFY,40,1,Beyond +1 month
2127,8035-BUYVG,40,1,Beyond +1 month
683,7251-LJBQN,40,0,Beyond +1 month
5623,9115-YQHGA,40,0,Beyond +1 month
2114,7707-PYBBH,40,0,Beyond +1 month
6496,2474-BRUCM,40,1,Beyond +1 month
6602,4657-FWVFY,40,0,Beyond +1 month
417,5249-QYHEX,40,0,Beyond +1 month
622,4851-BQDNX,40,0,Beyond +1 month
5744,1371-WEPDS,40,0,Beyond +1 month
3212,0585-EGDDA,40,0,Beyond +1 month
3583,2292-XQWSV,40,0,Beyond +1 month
1438,5777-KJIRB,40,0,Beyond +1 month
3204,6772-WFQRD,40,0,Beyond +1 month
2415,9898-KZQDZ,40,1,Beyond +1 month
6806,4933-BSAIP,40,0,Beyond +1 month
1740,1222-KJNZD,40,0,Beyond +1 month
6323,0691-NIKRI,40,0,Beyond +1 month
3578,4795-WRNVT,40,0,Beyond +1 month
3342,0384-LPITE,40,0,Beyond +1 month
6111,9812-GHVRI,40,0,Beyond +1 month
3284,7586-ZATGZ,40,0,Beyond +1 month
1054,5981-ITEMU,40,1,Beyond +1 month
4118,4826-TZEVA,40,0,Beyond +1 month
5790,0980-PVMRC,40,0,Beyond +1 month
1052,7013-PSXHK,40,0,Beyond +1 month
4243,9362-MWODR,40,0,Beyond +1 month
3775,1866-RZZQS,41,1,Beyond +1 month
3742,9822-WMWVG,41,0,Beyond +1 month
3437,2746-DIJLO,41,0,Beyond +1 month
6019,0440-MOGPM,41,0,Beyond +1 month
6996,4174-LPGTI,41,1,Beyond +1 month
6692,8591-NXRCV,41,0,Beyond +1 month
6426,3926-YZVVX,41,0,Beyond +1 month
3289,9626-VFRGG,41,0,Beyond +1 month
6676,5274-XHAKY,41,0,Beyond +1 month
242,7576-ASEJU,41,0,Beyond +1 month
6427,6000-UKLWI,41,0,Beyond +1 month
118,8402-OOOHJ,41,0,Beyond +1 month
2034,9720-JJJOR,41,0,Beyond +1 month
1150,8807-ARQET,41,0,Beyond +1 month
6907,1041-RXHRA,41,1,Beyond +1 month
6052,2516-XSJKX,41,0,Beyond +1 month
5688,9585-KKMFD,41,0,Beyond +1 month
5236,7025-IWFHT,41,0,Beyond +1 month
2499,6061-GWWAV,41,0,Beyond +1 month
4849,8190-ZTQFB,41,0,Beyond +1 month
2948,2845-AFFTX,41,1,Beyond +1 month
4471,2479-BRAMR,41,1,Beyond +1 month
380,5651-CRHKQ,41,0,Beyond +1 month
3215,3481-JHUZH,41,0,Beyond +1 month
3213,4032-RMHCI,41,0,Beyond +1 month
4833,8510-BBWMU,41,0,Beyond +1 month
1905,1022-RKXDR,41,0,Beyond +1 month
3875,2403-BCASL,41,1,Beyond +1 month
3381,8879-ZKJOF,41,0,Beyond +1 month
2838,3097-FQTVJ,41,0,Beyond +1 month
2839,5465-BUBFA,41,0,Beyond +1 month
1478,9851-QXEEQ,41,1,Beyond +1 month
5448,0580-PIQHM,41,0,Beyond +1 month
3611,5693-PIPCS,41,0,Beyond +1 month
361,5229-DTFYB,41,0,Beyond +1 month
1872,9938-PRCVK,41,0,Beyond +1 month
344,5924-SNGKP,41,0,Beyond +1 month
6184,3413-CSSTH,41,0,Beyond +1 month
5187,2080-CAZNM,41,0,Beyond +1 month
2235,9917-KWRBE,41,0,Beyond +1 month
2709,6128-AQBMT,41,0,Beyond +1 month
2715,0484-JPBRU,41,0,Beyond +1 month
768,8728-SKJLR,41,0,Beyond +1 month
246,0303-UNCIP,41,0,Beyond +1 month
1673,9158-VCTQB,41,1,Beyond +1 month
5574,5546-BYZSM,41,0,Beyond +1 month
1770,7279-BUYWN,41,1,Beyond +1 month
5020,5231-FIQPA,41,0,Beyond +1 month
1515,1921-KYSAY,41,0,Beyond +1 month
3137,4567-AKPIA,41,0,Beyond +1 month
2817,0936-NQLJU,41,0,Beyond +1 month
1744,8952-WCVCD,41,0,Beyond +1 month
7014,9053-EJUNL,41,0,Beyond +1 month
1094,1338-CECEE,41,0,Beyond +1 month
2532,9825-YCXWZ,41,0,Beyond +1 month
4884,2359-KLTEK,41,0,Beyond +1 month
3334,0337-CNPZE,41,1,Beyond +1 month
3688,5312-UXESG,41,0,Beyond +1 month
6395,3058-HJCUY,41,1,Beyond +1 month
1395,0471-LVHGK,41,1,Beyond +1 month
434,6048-NJXHX,41,0,Beyond +1 month
5153,5439-WIKXB,41,0,Beyond +1 month
1077,4361-BKAXE,41,1,Beyond +1 month
2822,9170-GYZJC,41,1,Beyond +1 month
6025,2887-JPYLU,41,0,Beyond +1 month
6454,2669-QVCRG,41,0,Beyond +1 month
4543,7216-KAOID,41,0,Beyond +1 month
1444,5514-YQENT,41,0,Beyond +1 month
5017,2073-QBVBI,41,0,Beyond +1 month
2128,1163-ONYEY,41,0,Beyond +1 month
3673,1723-HKXJQ,42,1,Beyond +1 month
4488,3714-JTVOV,42,1,Beyond +1 month
6205,7547-EKNFS,42,1,Beyond +1 month
6352,2347-WKKAE,42,0,Beyond +1 month
6508,8708-XPXHZ,42,1,Beyond +1 month
3757,4615-PIVVU,42,0,Beyond +1 month
1104,8717-VCTXJ,42,0,Beyond +1 month
738,1307-TVUFB,42,0,Beyond +1 month
5578,8215-NGSPE,42,0,Beyond +1 month
4481,8644-XYTSV,42,0,Beyond +1 month
6855,8738-JOKAR,42,0,Beyond +1 month
3970,2541-YGPKE,42,0,Beyond +1 month
2131,5656-MJEFC,42,0,Beyond +1 month
812,8098-TDCBU,42,0,Beyond +1 month
5946,6261-RCVNS,42,1,Beyond +1 month
2744,0815-MFZGM,42,0,Beyond +1 month
2675,4878-BUNFV,42,0,Beyond +1 month
6960,4690-PKDQG,42,0,Beyond +1 month
4657,6743-HHQPF,42,0,Beyond +1 month
2412,1623-NLDOT,42,1,Beyond +1 month
4654,4530-NDRKU,42,0,Beyond +1 month
5651,4471-KXAUH,42,1,Beyond +1 month
4441,4825-FUREZ,42,0,Beyond +1 month
6755,9003-CPATH,42,0,Beyond +1 month
6191,8495-PRWFH,42,0,Beyond +1 month
1198,5542-NKVRU,42,0,Beyond +1 month
3720,1097-FSPVW,42,0,Beyond +1 month
83,9919-YLNNG,42,0,Beyond +1 month
249,0959-WHOKV,42,0,Beyond +1 month
6142,3982-XWFZQ,42,1,Beyond +1 month
1787,7789-HKSBS,42,0,Beyond +1 month
2855,8922-NPKBJ,42,0,Beyond +1 month
3998,6752-APNJL,42,0,Beyond +1 month
4346,9351-LZYGF,42,0,Beyond +1 month
4260,5269-NRGDP,42,0,Beyond +1 month
387,1708-PBBOA,42,0,Beyond +1 month
2491,1552-TKMXS,42,0,Beyond +1 month
3399,8434-PNQZX,42,0,Beyond +1 month
5994,9661-ACXBS,42,1,Beyond +1 month
1961,4445-KWOKW,42,0,Beyond +1 month
1311,3941-XTSKM,42,0,Beyond +1 month
4984,5236-XMZJY,42,0,Beyond +1 month
5966,8019-ENHXU,42,1,Beyond +1 month
3473,7599-FKVXZ,42,1,Beyond +1 month
1792,8401-EMUWF,42,0,Beyond +1 month
4023,1686-STUHN,42,0,Beyond +1 month
1457,6362-QHAFM,42,0,Beyond +1 month
359,9833-TGFHX,42,0,Beyond +1 month
5118,7621-VPNET,42,0,Beyond +1 month
3891,7995-ZHHNZ,42,0,Beyond +1 month
1585,4522-XRWWI,42,0,Beyond +1 month
1592,8387-MOJJT,42,1,Beyond +1 month
3798,2800-QQUSO,42,0,Beyond +1 month
2571,8216-AZUUZ,42,0,Beyond +1 month
1645,9490-DFPMD,42,1,Beyond +1 month
5075,4879-GZLFH,42,0,Beyond +1 month
5802,3570-YUEKJ,42,0,Beyond +1 month
3297,9194-GFVOI,42,0,Beyond +1 month
2404,5197-PYEPU,42,0,Beyond +1 month
394,3951-NJCVI,42,0,Beyond +1 month
2872,8148-NLEGT,42,0,Beyond +1 month
6544,6661-HBGWL,42,1,Beyond +1 month
1828,1839-UMACK,42,0,Beyond +1 month
2834,4518-FZBSX,42,0,Beyond +1 month
1699,6223-DHJGV,42,0,Beyond +1 month
1874,5129-HHMZC,43,0,Beyond +1 month
6522,7233-IOQNP,43,0,Beyond +1 month
5011,9699-UBQFS,43,0,Beyond +1 month
2313,9154-QDGTH,43,0,Beyond +1 month
1431,6718-BDGHG,43,0,Beyond +1 month
190,7100-FQPRV,43,0,Beyond +1 month
5496,2208-NKVVH,43,0,Beyond +1 month
5305,9027-TMATR,43,0,Beyond +1 month
