,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Period
4801,ec4e123c-6e47-11ec-ac64-acde48001122,Male,Yes,No,No,5,No,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,84.92341125429417,410.50542764816464,5,M12
4647,ed2ab7e6-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Two year,No,Mailed check,70.63459625273867,225.44867429636292,4,M12
6530,e98463da-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,8,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,116.47575272708268,594.2678304476781,5,M12
4994,e97c7eea-6e47-11ec-ac64-acde48001122,Male,No,No,No,8,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.9548707690075,573.1242497815302,4,M12
3909,e97d82e0-6e47-11ec-ac64-acde48001122,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.89536774227683,557.197556417699,4,M12
1307,eb693a90-6e47-11ec-ac64-acde48001122,Male,Yes,No,No,6,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,68.76292132983201,468.26558417656577,0,M12
2778,eb460f20-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,6,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),51.454843377754464,371.33114227186,4,M12
5960,eb4ec35e-6e47-11ec-ac64-acde48001122,Male,Yes,No,Yes,6,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.29212538441935,396.86652586587337,4,M12
2018,f0216a76-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,31.65027585591024,31.65027585591024,1,M12
3076,f00f5764-6e47-11ec-ac64-acde48001122,Female,No,No,No,1,Yes,No,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Mailed check,77.01527428769535,77.01527428769535,2,M12
358,ef387528-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,2,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),105.80502806975014,181.0067872242186,3,M12
3785,ec539f72-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,5,No,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Mailed check,71.62976545072462,386.26528138003465,4,M12
1701,f028cde8-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),61.73212868597563,61.73212868597563,4,M12
179,ed14da34-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,4,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,74.21463195309286,310.15187235281246,3,M12
957,ee551012-6e47-11ec-ac64-acde48001122,Female,No,No,No,3,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,96.33306380194806,273.1867215888322,2,M12
2580,efee4812-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,39.854869324475445,39.854869324475445,5,M12
297,ef4f7f02-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),114.68515769953557,152.45916470013844,4,M12
5068,eb686b60-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,103.30265643540879,442.67116113836033,2,M12
4995,e97b6c94-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,8,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,99.55897571871554,479.307741248137,4,M12
2027,f020dd86-6e47-11ec-ac64-acde48001122,Male,No,No,No,1,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.30913994553707,118.30913994553707,4,M12
6047,7956-XQWGU,Male,No,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.029982164082554,1342.9546432003488,1,M12
6573,ef24d3b0-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,21.723583394913028,106.16398442720424,8,M12
4504,ef2c9f46-6e47-11ec-ac64-acde48001122,Female,No,No,No,2,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.59705373406022,90.59500009121561,7,M12
5810,e944f588-6e47-11ec-ac64-acde48001122,Male,No,No,No,8,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,90.89063132369111,431.63904280235954,5,M12
2259,f0446058-6e47-11ec-ac64-acde48001122,Female,Yes,No,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,34.552106779765595,34.552106779765595,3,M12
6558,6633-SYEUS,Female,No,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),111.70774287821001,2901.102942675993,6,M12
3103,f0119ff6-6e47-11ec-ac64-acde48001122,Female,Yes,No,No,1,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,117.11290408314473,117.11290408314473,2,M12
4949,ec214176-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,5,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.06464660598753,345.2427235802199,2,M12
5410,ef200f1a-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,2,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),83.45876256695729,198.87448634925326,7,M12
1164,ea76ba04-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,34.862942647495586,468.4452120343469,5,M12
3407,e94a4c68-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),49.013319597978054,460.79778241961395,3,M12
3531,ef152bfe-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.56859133570207,85.91495096956116,3,M12
5698,ee53c130-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),89.2446126116427,255.62018723380737,2,M12
2371,f03173b2-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,1,Yes,No,No,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,37.98493055386711,37.98493055386711,5,M12
1422,ef41d6d6-6e47-11ec-ac64-acde48001122,Male,No,No,No,2,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,40.540585075124156,118.81691598672548,3,M12
2613,eff876ca-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,1,No,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),96.65825997691785,96.65825997691785,6,M12
670,ee69b03a-6e47-11ec-ac64-acde48001122,Female,Yes,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),99.16868674215019,274.32939917923693,8,M12
1785,f02d59d0-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,33.80382776312043,33.80382776312043,4,M12
2447,f03bc088-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,1,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),116.60601255190709,116.60601255190709,2,M12
4830,ea739342-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,7,No,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Two year,No,Electronic check,60.67978816221985,571.1591171186114,3,M12
4845,ef13612a-6e47-11ec-ac64-acde48001122,Male,Yes,No,Yes,2,No,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),53.75364482337573,74.47330257302333,4,M12
1746,f023f0b6-6e47-11ec-ac64-acde48001122,Female,No,No,No,1,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,76.87354922879987,76.87354922879987,1,M12
3998,ef1686f2-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,116.62973883153678,231.19433150619062,1,M12
1072,ed349ed2-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,4,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,32.42824405150417,178.03962331612155,3,M12
4459,ee52726c-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,3,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.90373296295792,230.05588678322758,3,M12
1272,ed4804e0-6e47-11ec-ac64-acde48001122,Male,No,No,No,4,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,36.0442844188728,256.2006595057341,3,M12
4434,ed23ee16-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,100.45828030803276,269.3804374260461,6,M12
5,ee6152fa-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,3,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.49695777002573,192.39809125601886,2,M12
3089,f00f36f8-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,69.83539229609396,69.83539229609396,4,M12
1214,ef23cb46-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.22181435030386,136.0172109783628,2,M12
5474,ef1f1dbc-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,20.169281507521536,97.73722672892875,5,M12
5761,ef2634a8-6e47-11ec-ac64-acde48001122,Female,No,No,No,2,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),85.17716167488813,152.58218217949974,4,M12
2716,ef378564-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,2,Yes,No,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,52.4340929497878,120.34877559932896,5,M12
362,ef28aecc-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,No,2,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,46.53593586416458,102.47286257726856,3,M12
1251,ef1e6412-6e47-11ec-ac64-acde48001122,Male,No,No,No,2,No,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.61744604307898,157.50882817694608,6,M12
1282,ee5e60cc-6e47-11ec-ac64-acde48001122,Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.28831992080379,250.191716449164,4,M12
2797,e8a5d138-6e47-11ec-ac64-acde48001122,Female,No,No,No,9,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,23.528597699269188,530.4235975499057,4,M12
4767,e70d25b0-6e47-11ec-ac64-acde48001122,Male,No,No,No,11,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,43.911895102186215,741.5398032633689,6,M12
4868,e8baf9b4-6e47-11ec-ac64-acde48001122,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),27.30865289497372,579.7189944954674,5,M12
2437,f03bb02a-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),80.42021906470839,80.42021906470839,4,M12
6382,ee253f0e-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,3,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.33130804418846,201.06276972544885,4,M12
1285,ed0b513a-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.46619396861665,309.87653903077137,8,M12
4893,eb3e7d00-6e47-11ec-ac64-acde48001122,Female,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.91639345297895,282.18290873969977,3,M12
450,e6f8b224-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,11,No,No,No,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),33.4545303697378,732.6468341795005,6,M12
3847,ec1eb6ae-6e47-11ec-ac64-acde48001122,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,53.350752308019864,381.24112013772856,5,M12
1647,ed3a2aaa-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,Yes,No,No,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,94.52635263593375,329.16259883979393,1,M12
6390,ed2c042a-6e47-11ec-ac64-acde48001122,Male,No,No,No,4,Yes,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),99.99190407789436,288.7712728278352,4,M12
1989,f01ffb96-6e47-11ec-ac64-acde48001122,Female,Yes,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,44.79483059425898,44.79483059425898,5,M12
3869,ec2dba46-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,5,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.84675416905183,323.0383696126901,4,M12
5147,ee2aff66-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,3,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Mailed check,19.93884537290845,175.95483141024252,4,M12
558,ef56bf56-6e47-11ec-ac64-acde48001122,Male,Yes,Yes,No,2,Yes,Yes,No,No,No internet service,No internet service,No,No,No internet service,One year,No,Mailed check,96.7038841364962,192.33400860783064,5,M12
2233,f0495126-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,1,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,20.84640943860213,20.84640943860213,5,M12
5849,ec673136-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,5,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),28.315985271453048,339.6829867511898,5,M12
16,ef501c46-6e47-11ec-ac64-acde48001122,Female,Yes,Yes,No,2,Yes,No phone service,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,104.50545423413664,156.51638568670035,4,M12
2236,f0492138-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,1,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),116.43606118209556,116.43606118209556,4,M12
1150,ef4b1282-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,83.99656515478578,165.85232714303618,2,M12
5757,ecf880e6-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,103.58571099901684,228.26869180446272,5,M12
4709,eb59779a-6e47-11ec-ac64-acde48001122,Female,Yes,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),106.83797713978889,524.4691665127859,1,M12
5742,ef1e32e4-6e47-11ec-ac64-acde48001122,Male,No,No,No,2,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,75.89902341727168,114.28771079307762,4,M12
5542,ed4e253c-6e47-11ec-ac64-acde48001122,Male,No,No,No,4,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,73.46134078089207,315.7300577353288,5,M12
4537,eb48e894-6e47-11ec-ac64-acde48001122,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,99.81061752362208,473.6273183573562,2,M12
4273,eb6063b6-6e47-11ec-ac64-acde48001122,Female,No,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.94323946628678,487.42656052192984,2,M12
5490,ef1c7602-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,2,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,67.62089318822527,136.3352516398995,3,M12
1493,ee1da082-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.7717427335002,192.66798219891348,4,M12
6435,ed4a3f58-6e47-11ec-ac64-acde48001122,Female,No,Yes,Yes,4,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.284226506917,271.49673417298726,4,M12
1243,ef1311e8-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,104.87538274180783,223.43041451505718,6,M12
4930,ed0976c6-6e47-11ec-ac64-acde48001122,Female,No,No,No,4,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.42222624051264,236.12053645230924,4,M12
1275,ea709b92-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,7,Yes,No,DSL,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,64.34505969470194,598.0316910703937,4,M12
1367,e997d096-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,8,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,106.94839271832754,637.9409639667396,1,M12
1152,ef5a7b64-6e47-11ec-ac64-acde48001122,Male,Yes,No,No,2,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.96140535642648,175.61678777778025,3,M12
5235,ec1451fa-6e47-11ec-ac64-acde48001122,Male,No,No,No,5,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),52.555119332841855,337.88460979560034,5,M12
543,e7cc47e2-6e47-11ec-ac64-acde48001122,Male,No,Yes,Yes,10,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,30.03748063235706,675.1768236297121,7,M12
6404,ef1137ba-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,2,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),113.75904191573026,140.9632876952026,6,M12
382,ee37327c-6e47-11ec-ac64-acde48001122,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),101.26527668647742,279.2245948213831,5,M12
5370,ee702866-6e47-11ec-ac64-acde48001122,Male,No,No,No,3,Yes,Yes,No,No internet service,No,No,No internet service,No,No,Month-to-month,No,Electronic check,102.59648121871238,155.48874261054044,5,M12
4291,e9a0162a-6e47-11ec-ac64-acde48001122,Male,No,No,Yes,8,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.23122581491094,663.6255625407073,3,M12
5211,ee61913e-6e47-11ec-ac64-acde48001122,Female,No,Yes,No,3,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.22125654027282,226.13532824801666,5,M12
3893,ee5162be-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,3,No,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),115.81277521217184,295.9683627755725,5,M12
4437,ef507c72-6e47-11ec-ac64-acde48001122,Female,Yes,No,Yes,2,Yes,No,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,113.12609128115005,155.28618061228252,3,M12
5152,ec09a4bc-6e47-11ec-ac64-acde48001122,Female,No,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,62.66097731771413,365.5142759816819,3,M12
1136,ee3c7390-6e47-11ec-ac64-acde48001122,Female,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),110.51862470959685,316.33761004764744,4,M12
4385,ef095a18-6e47-11ec-ac64-acde48001122,Male,No,Yes,No,2,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,71.21183995947142,155.0060389078514,3,M12
3244,f006248c-6e47-11ec-ac64-acde48001122,Male,Yes,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,98.80746055949786,98.80746055949786,4,M12
