,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_bins,monthly_charges_bins
4211,2034-CGRHZ,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,"(21.6, 28.8]","(98.65, 108.7]"
4212,5797-APWZC,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(88.6, 98.65]"
4213,3683-QKIUE,Female,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),1,"(-0.073, 7.2]","(48.4, 58.45]"
4214,4228-ZGYUW,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,1,"(-0.073, 7.2]","(88.6, 98.65]"
4215,9031-ZVQPT,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(98.65, 108.7]"
4216,2990-IAJSV,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
4217,8107-KNCIM,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,0,"(7.2, 14.4]","(68.5, 78.55]"
4218,9027-YFHQJ,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4219,5176-LDKUH,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,0,"(43.2, 50.4]","(68.5, 78.55]"
4220,4644-OBGFZ,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
4221,7926-IJOOU,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4222,6480-YAGIY,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0,"(43.2, 50.4]","(108.7, 118.75]"
4223,4029-HPFVY,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,0,"(-0.073, 7.2]","(68.5, 78.55]"
4224,7602-DBTOU,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4225,5345-BMKWB,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
4226,3519-ZKXGG,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
4227,5457-COLHT,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
4228,6416-TVAIH,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(58.45, 68.5]"
4229,5451-YHYPW,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
4230,5108-ADXWO,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,1,"(7.2, 14.4]","(68.5, 78.55]"
4231,7998-WNZEM,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
4232,3066-RRJIO,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(68.5, 78.55]"
4233,4664-NJCMS,Female,No,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(28.8, 36.0]","(58.45, 68.5]"
4234,0307-BCOPK,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
4235,7629-WFGLW,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,0,"(50.4, 57.6]","(88.6, 98.65]"
4236,2542-HYGIQ,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4237,6715-OFDBP,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
4238,5016-LIPDW,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
4239,6481-LXPWL,Male,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),0,"(50.4, 57.6]","(28.3, 38.35]"
4240,1567-DSCIC,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,1,"(7.2, 14.4]","(88.6, 98.65]"
4241,2150-UWTFY,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,1,"(21.6, 28.8]","(58.45, 68.5]"
4242,6124-ACRHJ,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4243,9362-MWODR,Female,No,No,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0,"(36.0, 43.2]","(58.45, 68.5]"
4244,9975-GPKZU,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
4245,9625-RZFUK,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
4246,5153-LXKDT,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(108.7, 118.75]"
4247,5161-UBZXI,Male,No,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
4248,1020-JPQOW,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,0,"(50.4, 57.6]","(88.6, 98.65]"
4249,7919-ZODZZ,Female,No,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,0,"(7.2, 14.4]","(58.45, 68.5]"
4250,0565-JUPYD,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),0,"(57.6, 64.8]","(98.65, 108.7]"
4251,6867-ACCZI,Female,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,0,"(21.6, 28.8]","(48.4, 58.45]"
4252,5939-XAIXZ,Female,No,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,0,"(14.4, 21.6]","(48.4, 58.45]"
4253,9054-FOWNV,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0,"(21.6, 28.8]","(88.6, 98.65]"
4254,2683-BPJSO,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,1,"(28.8, 36.0]","(78.55, 88.6]"
4255,2157-MXBJS,Male,No,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,1,"(7.2, 14.4]","(68.5, 78.55]"
4256,8207-VVMYB,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4257,9732-EQMWY,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,"(43.2, 50.4]","(98.65, 108.7]"
4258,9360-AHGNL,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,1,"(36.0, 43.2]","(108.7, 118.75]"
4259,1087-UDSIH,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4260,5269-NRGDP,Male,No,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,0,"(36.0, 43.2]","(68.5, 78.55]"
4261,6195-MELTI,Male,No,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,0,"(50.4, 57.6]","(48.4, 58.45]"
4262,5485-WUYWF,Male,Yes,No,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),1,"(-0.073, 7.2]","(58.45, 68.5]"
4263,2121-JAFOM,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
4264,8818-DOPVL,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,"(43.2, 50.4]","(98.65, 108.7]"
4265,2632-UCGVD,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,"(64.8, 72.0]","(98.65, 108.7]"
4266,5445-PZWGX,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,1,"(57.6, 64.8]","(98.65, 108.7]"
4267,1227-UDMZR,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
4268,5198-HQAEN,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,0,"(28.8, 36.0]","(88.6, 98.65]"
4269,9170-CCKOU,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),1,"(14.4, 21.6]","(88.6, 98.65]"
4270,2167-FQSTQ,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(88.6, 98.65]"
4271,2819-GWENI,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
4272,1043-YCUTE,Male,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1,"(50.4, 57.6]","(18.148999999999997, 28.3]"
4273,3814-MLAXC,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1,"(28.8, 36.0]","(78.55, 88.6]"
4274,3572-UUHRS,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
4275,2692-PFYTJ,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4276,1226-UDFZR,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,1,"(-0.073, 7.2]","(48.4, 58.45]"
4277,5955-EPOAZ,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4278,6821-JPCDC,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,"(43.2, 50.4]","(88.6, 98.65]"
4279,8815-LMFLX,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
4280,9135-HSWOC,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
4281,8582-KRHPJ,Male,No,No,No,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0,"(43.2, 50.4]","(28.3, 38.35]"
4282,5811-IWXYM,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),0,"(50.4, 57.6]","(98.65, 108.7]"
4283,7044-YAACC,Male,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
4284,8189-XRIKE,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0,"(28.8, 36.0]","(88.6, 98.65]"
4285,1506-YJTYT,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),0,"(43.2, 50.4]","(68.5, 78.55]"
4286,4123-DVHPH,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,0,"(7.2, 14.4]","(78.55, 88.6]"
4287,6425-YQLLO,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1,"(64.8, 72.0]","(98.65, 108.7]"
4288,5442-UTCVD,Male,No,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(88.6, 98.65]"
4289,2228-BZDEE,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(50.4, 57.6]","(18.148999999999997, 28.3]"
4290,7734-DBOAI,Female,No,Yes,Yes,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
4291,2789-CZANW,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(57.6, 64.8]","(108.7, 118.75]"
4292,2091-RFFBA,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,1,"(28.8, 36.0]","(68.5, 78.55]"
4293,2114-MGINA,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,1,"(7.2, 14.4]","(88.6, 98.65]"
4294,7596-LDUXP,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),0,"(7.2, 14.4]","(78.55, 88.6]"
4295,3740-RLMVT,Male,Yes,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(58.45, 68.5]"
4296,4489-SNOJF,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,1,"(28.8, 36.0]","(68.5, 78.55]"
4297,2192-OZITF,Female,No,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,0,"(43.2, 50.4]","(68.5, 78.55]"
4298,5651-CPDND,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,"(7.2, 14.4]","(38.35, 48.4]"
4299,2186-QZEYA,Female,Yes,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(58.45, 68.5]"
4300,1131-ALZWV,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
4301,7729-XBTWX,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4302,9134-WYRVP,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,0,"(50.4, 57.6]","(78.55, 88.6]"
4303,3284-SVCRO,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
4304,9732-OUYRN,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
4305,0559-CKHUS,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,"(28.8, 36.0]","(18.148999999999997, 28.3]"
4306,2931-SVLTV,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,"(36.0, 43.2]","(108.7, 118.75]"
4307,6899-PPEEA,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,1,"(36.0, 43.2]","(88.6, 98.65]"
4308,7504-UWHNB,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,"(21.6, 28.8]","(68.5, 78.55]"
4309,2582-FFFZR,Female,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,"(21.6, 28.8]","(48.4, 58.45]"
4310,8908-NMQTX,Male,No,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(58.45, 68.5]"
4311,2187-LZGPL,Female,No,No,No,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(38.35, 48.4]"
4312,1431-AIDJQ,Male,No,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,"(28.8, 36.0]","(78.55, 88.6]"
4313,6288-LBEAR,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,0,"(21.6, 28.8]","(78.55, 88.6]"
4314,4597-NUCQV,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(21.6, 28.8]","(98.65, 108.7]"
4315,9019-QVLZD,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(78.55, 88.6]"
4316,8413-YNHNV,Male,No,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0,"(64.8, 72.0]","(88.6, 98.65]"
4317,5808-TOTXO,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4318,4369-NYSCF,Male,No,No,No,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,"(50.4, 57.6]","(68.5, 78.55]"
4319,6333-YDVLT,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
4320,5324-KTGCG,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4321,5599-HVLTW,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(78.55, 88.6]"
4322,7394-LWLYN,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
4323,3707-LRWZD,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,1,"(28.8, 36.0]","(78.55, 88.6]"
4324,6873-UDNLD,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,0,"(36.0, 43.2]","(58.45, 68.5]"
4325,2700-LUEVA,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
4326,1455-ESIQH,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(88.6, 98.65]"
4327,0958-YHXGP,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,0,"(-0.073, 7.2]","(68.5, 78.55]"
4328,1101-SSWAG,Female,No,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(14.4, 21.6]","(48.4, 58.45]"
4329,2979-SXESE,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,1,"(14.4, 21.6]","(88.6, 98.65]"
4330,4013-TLDHQ,Male,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,"(14.4, 21.6]","(68.5, 78.55]"
4331,5743-KHMNA,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4332,4194-FJARJ,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),0,"(50.4, 57.6]","(58.45, 68.5]"
4333,5325-UWTWJ,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),0,"(28.8, 36.0]","(88.6, 98.65]"
4334,3969-GYXEL,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0,"(7.2, 14.4]","(68.5, 78.55]"
4335,9208-OLGAQ,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,0,"(14.4, 21.6]","(78.55, 88.6]"
4336,3244-CQPHU,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
4337,2674-MLXMN,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
4338,9708-HPXWZ,Male,Yes,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),0,"(-0.073, 7.2]","(38.35, 48.4]"
4339,6992-TKNYO,Male,No,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),0,"(36.0, 43.2]","(68.5, 78.55]"
4340,4468-YDOVK,Male,No,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0,"(-0.073, 7.2]","(48.4, 58.45]"
4341,3754-DXMRT,Male,Yes,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
4342,5792-JALQC,Female,Yes,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),0,"(50.4, 57.6]","(58.45, 68.5]"
4343,7130-VTEWQ,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(68.5, 78.55]"
4344,2200-DSAAL,Female,No,No,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(78.55, 88.6]"
4345,4302-ZYFEL,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
4346,9351-LZYGF,Female,No,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),0,"(36.0, 43.2]","(58.45, 68.5]"
